,0,1,2,3,4,5,6,7,8
234,22,22.46,3.7,Veronica Campbell-Brown,JAM,16.05.82,2rA,Gainesville,31.03.2016
235,22,22.46,2.9,Jodie Williams,GBR,28.09.93,1r1,Lubbock,04.05.2019
236,22,22.46,3.1,TyNia Gaither,BAH,16.03.93,4r2,Austin,26.03.2022
237,22,22.46,2.6,Kynnedy Flannel,USA,12.07.00,1q1,Fayetteville,28.05.2022
238,23,22.47,2.5,Merlene Ottey,JAM,10.05.60,1s1,Austin,29.05.1981
239,23,22.47,2.3,Carlette Guidry,USA,04.09.68,1h1,Eugene,31.05.1991
240,23,22.47,5.6,Inger Miller,USA,12.06.72,1,Las Vegas,09.04.1994
241,23,22.47,5.2,Melinda Gainsford-Taylor,AUS,01.10.71,1,Sydney,12.02.1995
242,23,22.47,3.6,Laverne Jones-Ferrette,ISV,16.09.81,1r1,Thessaloníki,09.07.2008
243,23,22.47,2.5,Kamaria Brown,USA,21.12.92,1r1,Baton Rouge,20.04.2013
244,23,22.47,3.4,Taylor Bennett,USA,11.07.88,1,Lawrence,14.05.2017
245,24,22.48,4.0,Michelle Scutt,GBR,17.06.60,1,Dublin,12.06.1982
246,24,22.48,4.3,Grace Jackson,JAM,14.06.61,1h3,Indianapolis,16.06.1985
247,24,22.48,2.9,Marina Trandenkova,RUS,07.01.67,5,Fukuoka,13.09.1997
248,24,22.48,2.7,Shalonda Solomon,USA,19.12.85,2h3,Eugene,25.06.2011
249,24,22.48,2.2,Shelly-Ann Fraser-Pryce,JAM,27.12.86,1,Ad-Dawhah,10.05.2013
250,24,22.48,3.5,Aurieyall Scott,USA,18.05.92,3,Eugene,08.06.2013
251,24,22.48,3.0,Daryll Neita,GBR,29.08.96,1h2,Manchester,26.06.2022
252,25,22.49,2.7,Irena Szewinska,POL,24.05.46,1,London,11.06.1975
253,25,22.49,2.3,Brenda Morehead,USA,05.10.57,1,Eugene,24.06.1976
254,25,22.49,2.1,Merlene Frazer,JAM,27.12.73,1,Boise,04.06.1994
255,25,22.49,2.4,Melinda Gainsford-Taylor,AUS,01.10.71,1,Canberra,08.02.1998
256,25,22.49,5.0,Kelli White,USA,01.04.77,1r1,Knoxville,09.04.1999
257,25,22.49,4.1,Nanceen Perry,USA,19.04.77,1s2,Boise,04.06.1999
258,25,22.49,2.1,Kelly-Ann Baptiste,TTO,14.10.86,1r1,Clermont,19.05.2012
259,25,22.49,3.2,Kamaria Brown,USA,21.12.92,2h1,Des Moines,22.06.2013
260,25,22.49,3.7,Semoy Hackett,TTO,27.11.88,2r1,Montverde,10.06.2017
261,25,22.49,2.9,Deanna Hill,USA,13.04.96,2,Palo Alto,13.05.2018
262,25,22.49,3.5,Beth Dobbin,GBR,07.06.94,2,Manchester,26.06.2022
263,26,22.50,4.8,Valerie Brisco,USA,06.07.60,1,Los Angeles,13.05.1984
264,26,22.50,2.1,Ewa Kasprzyk,POL,07.09.57,1,Lublin,23.06.1984
265,26,22.50,2.3,Merlene Ottey,JAM,10.05.60,1,Kingston,28.06.1996
266,26,22.50,5.0,Cathy Freeman,AUS,16.02.73,2rA,Melbourne,02.03.1997
267,26,22.50,2.4,Rachelle Smith,USA,30.06.81,1r1,Réthymno,21.07.2006
268,26,22.50,4.2,Heidi Paul,TTO,10.06.89,1rB,Conway,21.03.2009
269,26,22.50,3.5,Aleksandra Fedoriva,RUS,13.09.88,1s1,Saransk,14.07.2010
270,26,22.50,2.7,Debbie Ferguson-McKenzie,BAH,16.01.76,1rB,Clermont,21.05.2011
271,26,22.50,2.8,Veronica Campbell-Brown,JAM,16.05.82,1,Shanghai,19.05.2012
272,26,22.50,3.6,Samantha Henry-Robinson,JAM,25.09.88,1r2,Clermont,02.06.2012
273,26,22.50,2.7,Kamaria Brown,USA,21.12.92,2h2,Eugene,06.06.2013
274,26,22.50,2.4,Kortnei Johnson,USA,11.08.97,1h5,Columbia,12.05.2017
275,26,22.50,2.4,Lynna Irby-Jackson,USA,06.12.98,6,Eugene,21.08.2021
276,26,22.50,3.1,Makenzie Dunmore,USA,07.10.97,3,Devonshire,21.05.2023
277,26,22.50,3.0,Kynnedy Flannel,USA,12.07.00,1h2,Jacksonville,25.05.2023
278,27,22.51,4.6,Evelyn Ashford,USA,15.04.57,1h1,San Juan,09.07.1979
279,27,22.51A,3.1,Grace Jackson,JAM,14.06.61,1h4,San José,07.06.1984
280,27,22.51,2.6,Lillie Leatherwood,USA,06.07.64,2,Baton Rouge,05.06.1987
281,27,22.51,5.8,Grace Jackson,JAM,14.06.61,1,Walnut,22.04.1990
282,27,22.51,3.9,Sevatheda Fynes,BAH,17.10.74,1,Champaign,25.05.1997
283,27,22.51,3.2,Tiffany Townsend,USA,24.06.89,7,Des Moines,23.06.2013
284,27,22.51,2.4,Brittany Brown,USA,18.04.95,7,Eugene,21.08.2021
285,27,22.51,2.5,Line Kloster,NOR,27.02.90,1rB,La Chaux-de-Fonds,03.07.2022
286,28,22.52,4.0,Chandra Cheeseborough,USA,10.01.59,1,Modesto,12.05.1984
287,28,22.52,2.9,Gwen Torrence,USA,12.06.65,1,Knoxville,23.05.1987
288,28,22.52,2.2,Gwen Torrence,USA,12.06.65,1,Indianapolis,15.08.1987
289,28,22.52,2.5,Pauline Davis-Thompson,BAH,09.07.66,2r1,New York City,22.07.1989
290,28,22.52,8.5,Svetlana Goncharenko,RUS,26.05.71,1,Thessaloníki,23.06.1999
291,28,22.52,,LaTasha Colander,USA,23.08.76,1,Clemson,16.04.2005
292,28,22.52,2.4,Yuliya Gushchina,RUS,04.03.83,1h2,Tula,13.06.2006
293,28,22.52,3.5,Paris Daniels,USA,25.01.90,4,Eugene,08.06.2013
294,28,22.52,3.6,Kortnei Johnson,USA,11.08.97,1,Baton Rouge,07.04.2018
295,28,22.52,2.2,Anglerne Annelus,USA,10.01.97,2h1,Eugene,07.06.2018
