,0,1,2,3,4,5
11426,,,Nicholas Watson,,16.09.90,JAM
11427,,,Andrew Fisher,,15.12.91,JAM
11428,,,Adolphus Nevers,,19.03.90,JAM
11429,,,Julian Forte,,07.01.93,JAM
11430,22.0,38.92,Bahamas,1h2,Morelia,05.07.2013
11431,,,Adrian Griffith,,11.11.84,BAH
11432,,,Jamial Rolle,,16.04.80,BAH
11433,,,Trevorvano Mackey,,05.01.92,BAH
11434,,,Shavez Hart,,09.06.92,BAH
11435,22.0,38.92,Japan - B,3rA,Austin,29.03.2014
11436,,,Sota Kawatsura,,19.06.89,JPN
11437,,,Kazuma Oseto,,05.08.94,JPN
11438,,,Shinji Takahira,,18.07.84,JPN
11439,,,Asuka Cambridge,,31.05.93,JPN
11440,22.0,38.92,United States - Blue,3rA,Philadelphia,25.04.2015
11441,,,Joseph Morris,,04.10.89,USA
11442,,,Justin Walker,,30.11.90,USA
11443,,,Maurice Mitchell,,22.12.89,USA
11444,,,Sean McLean,,23.03.92,USA
11445,22.0,38.92,Trinidad & Tobago,7rA,Nassau,02.05.2015
11446,,,Keston Bledman,,08.03.88,TTO
11447,,,Marc Burns,,07.01.83,TTO
11448,,,Rondel Sorrillo,,24.01.86,TTO
11449,,,Richard Thompson,(9.22),07.06.85,TTO
11450,22.0,38.92,Louisiana State Universi,2h2,Eugene,10.06.2015
11451,,,Joshua Thompson,,16.01.93,USA
11452,,,Vernon Norwood,,10.04.92,USA
11453,,,Tremayne Acy,,21.01.95,USA
11454,,,Aaron Ernest,,08.11.93,USA
11455,22.0,38.92,Canada,1,Baton Rouge,30.04.2016
11456,,,Gavin Smellie,,26.06.86,CAN
11457,,,Oluwasegun Makinde,,06.07.91,CAN
11458,,,Bismark Boateng,,15.03.92,CAN
11459,,,Aaron Brown,,27.05.92,CAN
11460,22.0,38.92,Italy,1,Roma,01.06.2016
11461,,,Massimiliano Ferraro,,06.02.91,ITA
11462,,,Eseosa Desalu,,19.02.94,ITA
11463,,,Davide Manenti,,16.04.89,ITA
11464,,,Federico Cattaneo,,14.07.93,ITA
11465,22.0,38.92,Cuba,1,Pamplona,22.06.2016
11466,,,Roberto Skyers,,12.11.91,CUB
11467,,,Reynier Mena,,21.11.96,CUB
11468,,,Reidis Ramos,,21.07.96,CUB
11469,,,Yaniel Carrero,,17.08.95,CUB
11470,22.0,38.92,Chuo University,1,Kumagaya,03.09.2016
11471,,,Ippei Takeda,(4),13.03.97,JPN
11472,,,Takuya Kawakami,,08.06.95,JPN
11473,,,Kotaro Taniguchi,,03.11.94,JPN
11474,,,Tatsuro Suwa,,17.08.94,JPN
11475,22.0,38.92,University of Tennessee,2h2,Lexington,27.05.2017
11476,,,Darryl Harris,,97,USA
11477,,,Mustaqeem Williams,,24.08.95,USA
11478,,,Malik Elion,,,USA
11479,,,Christian Coleman,,06.03.96,USA
11480,22.0,38.92,Ohio State University,4h2,Eugene,07.06.2017
11481,,,James Clark,,,USA
11482,,,Nick Gray,,02.06.97,USA
11483,,,Duan Asemota,,29.08.98,CAN
11484,,,Deshawn Marshall,,01.11.94,USA
11485,22.0,38.92,University of Houston,1,Austin,31.03.2018
11486,,,John Lewis,,02.09.96,USA
11487,,,Elijah Hall-Thompson,,22.08.94,USA
11488,,,Nicholas Alexander,,17.10.98,JAM
11489,,,Cameron Burrell,,11.09.94,USA
11490,22.0,38.92,Louisiana State Universi,2,Austin,31.03.2018
11491,,,Kary Vincent,,27.02.99,USA
11492,,,Renard Howell,,03.03.95,JAM
11493,,,Correion Mosby,,31.01.96,USA
11494,,,Jaron Flournoy,,24.11.96,USA
11495,22.0,38.92,Northwestern State Unive,4h2,Eugene,06.06.2018
11496,,,Kie'Ave Harry,,,USA
11497,,,Micah Larkins,,08.12.94,USA
11498,,,Amir James,,07.12.95,USA
11499,,,Tre' Darius Carr,,13.07.99,USA
11500,22.0,38.92,Republic of Côte d'Ivoir,3,Asaba,03.08.2018
11501,,,Ben Youssef Meité,,11.11.86,CIV
11502,,,Wilfried Koffi Hua,,12.10.87,CIV
11503,,,Gnamien Nehemie N´goran,,18.04.98,CIV
11504,,,Arthur Gue Cissé,,29.12.96,CIV
11505,22.0,38.92,Finland,6,Berlin,12.08.2018
11506,,,Eetu Rantala,,05.06.93,FIN
11507,,,Otto Ahlfors,,29.01.94,FIN
11508,,,Oskari Lehronen,,14.06.97,FIN
11509,,,Samuel Purola,,19.05.00,FIN
11510,22.0,38.92,Texas Tech University,1,Lubbock,26.04.2019
11511,,,Keion Sutton,,,USA
11512,,,Divine Oduduru,,07.10.96,NGR
11513,,,Andrew Hudson,,14.12.96,USA
11514,,,Jacolby Shelton,,22.08.00,USA
11515,22.0,38.92,Purdue University,7,Austin,07.06.2019
11516,,,Tamar Greene,,21.08.98,BAH
11517,,,Samson Colebrooke,,10.05.97,BAH
11518,,,Justin Becker,,24.07.99,USA
11519,,,Waseem Williams,,08.01.97,JAM
11520,22.0,38.92,Japan,1,Napoli,13.07.2019
11521,,,Daisuke Miyamoto,,17.04.99,JPN
11522,,,Yoshihiro Someya,,14.07.98,JPN
11523,,,Jun Yamashita,,23.08.97,JPN
11524,,,Bruno Dede,,07.10.99,JPN
11525,22.0,38.92,Thailand,1,Erzurum,24.07.2019
11526,,,Ruttanapon Sowan,,10.01.94,THA
11527,,,Bandit Chuangchai,,22.07.93,THA
11528,,,Jirapong Meenapra,,11.05.93,THA
11529,,,Siripol Punpa,,09.09.99,THA
11530,22.0,38.92,Kenya,2h2,Birmingham,06.08.2022
11531,,,Samwel Imeta,,26.07.98,KEN
11532,,,Mike Nyangau,,28.08.94,KEN
11533,,,Hesbon Ochieng,,25.09.92,KEN
11534,,,Ferdinand Omanyala,,02.01.96,KEN
11535,22.0,38.92,West Texas A&M,5r1,Austin,01.04.2023
11536,,,Joseph Manu,,26.07.96,GHA
11537,,,Jerry Jakpa,,22.05.98,NGR
11538,,,Jalen Purcell,,21.08.98,TTO
11539,,,Isaac Botsio,,11.12.99,GHA
11540,23.0,38.93,German Democratic Republ,1h3,Ciudad de Méxi,19.10.1968
11541,,,Heinz Erbstößer,,14.03.40,GDR
11542,,,Hartmut Schelter,,22.05.43,GDR
11543,,,Peter Haase,,23.01.43,GDR
11544,,,Harald Eggers,,07.07.42,GDR
11545,23.0,38.93,Federal Republic of Germ,3s1,Ciudad de Méxi,19.10.1968
11546,,,Karl-Peter Schmidtke,,16.12.45,FRG
11547,,,Gerd Metz,,07.02.42,FRG
11548,,,Gerhard Wucherer,,11.02.48,FRG
11549,,,Jochen Eigenherr,,18.02.47,FRG
11550,23.0,38.93,France,2,Genève,30.06.1979
11551,,,Patrick Barré,,12.04.59,FRA
11552,,,Pascal Barré,,12.04.59,FRA
11553,,,Lucien Sainte-Rose,,29.05.53,FRA
11554,,,Herman Panzo,,08.02.58,FRA
11555,23.0,38.93,Federal Republic of Germ,1,Schweinfurt,08.08.1981
11556,,,Ingo Froböse,,18.03.57,FRG
11557,,,Peter Klein,,21.02.59,GER
11558,,,Karl-Heinz Weisenseel,,23.01.54,FRG
11559,,,Christian Haas,,22.08.58,FRG
11560,23.0,38.93,Arizona State University,1,Tempe,03.04.1982
11561,,,Howard Henley,,14.08.61,USA
11562,,,LaMonte King,,18.12.59,USA
11563,,,Willie Jones,,06.01.60,USA
11564,,,Ron Brown,,31.03.61,USA
11565,23.0,38.93,Jamaica,1h3,Los Angeles,10.08.1984
11566,,,Norman Edwards,,24.09.62,JAM
11567,,,Gregory Meghoo,,11.08.65,JAM
11568,,,Donald Quarrie,,25.02.51,JAM
11569,,,Albert Lawrence,,26.04.61,JAM
11570,23.0,38.93,United States,1,Bremen,29.06.1985
11571,,,Harvey Glance,,28.03.57,USA
11572,,,Terry Scott,,23.06.64,USA
11573,,,Darwin Cook,,16.07.62,USA
11574,,,Mike Morris,,07.05.63,USA
11575,23.0,38.93,England,1,Birmingham,17.07.1987
11576,,,Lincoln Asquith,,03.04.64,GBR
11577,,,Donovan Reid,,31.08.63,GBR
11578,,,Mike McFarlane,,02.05.60,GBR
11579,,,Clarence Callender,,16.11.61,GBR
11580,23.0,38.93,German Democratic Republ,1,Karl-Marx-Stad,12.06.1988
11581,,,Sven Matthes,,28.03.69,GDR
11582,,,Steffen Bringmann,,11.03.64,GER
11583,,,Olaf Prenzler,,24.08.58,GDR
11584,,,Frank Emmelmann,,15.09.61,GDR
11585,23.0,38.93,Canada,7,Seoul,01.10.1988
11586,,,Desai Williams,,12.06.59,CAN
11587,,,Atlee Mahorn,,27.10.65,CAN
11588,,,Cyprian Enweani,,19.03.64,CAN
11589,,,Brian Morrison,,25.08.68,CAN
11590,23.0,38.93,University of Houston,3,Provo,02.06.1989
11591,,,Rayford Ross,,,USA
11592,,,Sam Lowe,,10.03.68,USA
11593,,,Clyde Duncan,,13.06.68,USA
11594,,,Leroy Burrell,,21.02.67,USA
11595,23.0,38.93,Nike Comp Track,1,Gainesville,28.03.1992
11596,,,Clarence Daniel,,11.06.61,USA
11597,,,Tony Dees,,06.08.63,USA
11598,,,Clifton Campbell,,18.06.67,USA
11599,,,Lorenzo Daniel,,23.03.66,USA
11600,23.0,38.93,Ohio State University,2,Austin,05.06.1992
11601,,,Butler By'not'e,,29.09.72,USA
11602,,,Chris Nelloms,,14.08.71,USA
11603,,,Aaron Payne,,16.05.71,USA
11604,,,Chris Sanders,,08.05.72,USA
11605,23.0,38.93,Italy,1,Domodossola,26.07.1992
11606,,,Giorgio Marras,,15.10.71,ITA
11607,,,Ezio Madonia,,07.08.66,ITA
11608,,,Sandro Floris,,12.06.65,ITA
11609,,,Stefano Tilli,,22.08.62,ITA
11610,23.0,38.93,The People's Republic of,5s1,Göteborg,12.08.1995
11611,,,Li Xiaoping,,28.10.71,CHN
11612,,,Lin Wei,,16.10.74,CHN
11613,,,Huang Danwei,,11.10.72,CHN
11614,,,Chen Wenzhong,,29.08.70,CHN
11615,23.0,38.93,Australia,1h5,Atlanta,02.08.1996
11616,,,Paul Henderson,,13.05.71,AUS
11617,,,Tim Jackson,,04.07.69,AUS
11618,,,Steve Brimacombe,,07.05.71,AUS
11619,,,Rod Mapstone,,19.11.69,AUS
11620,23.0,38.93,Wallace State College,1,Edwardsville,16.05.1998
11621,,,Aaron Armstrong,,14.10.77,USA
11622,,,Chris Chandler,,27.10.78,USA
11623,,,Geno White,,10.03.78,USA
11624,,,Bobby Williams,,03.02.78,USA
11625,23.0,38.93,United States,2h2,Winnipeg,28.07.1999
11626,,,Kaaron Conwright,,08.08.76,USA
11627,,,Dwight Phillips,,01.10.77,USA
11628,,,Bobby Williams,,03.02.78,USA
11629,,,Curtis Perry,,26.10.74,USA
11630,23.0,38.93,Republic of Côte d'Ivoir,1r1,Sydney,11.09.2000
11631,,,Eric Pacôme N'Dri,,24.03.78,CIV
11632,,,Ahmed Douhou,,14.12.76,CIV
11633,,,Yves Sonan,,01.05.78,CIV
11634,,,Ibrahim Meité,,18.11.76,CIV
11635,23.0,38.93,Texas Christian Universi,1,Fort Worth,21.04.2001
11636,,,Lindel Frater,,13.11.77,JAM
11637,,,Steve Slowly,,18.04.79,JAM
11638,,,Darvis Patton,,04.12.77,USA
11639,,,Kim Collins,,05.04.76,SKN
11640,23.0,38.93,Japan,1,Osaka,26.05.2001
11641,,,Shingo Kawabata,,15.05.78,JPN
11642,,,Akihiro Yasui,,02.10.77,JPN
11643,,,Shingo Suetsugu,,02.06.80,JPN
11644,,,Hideki Ishizuka,,14.10.74,JPN
11645,23.0,38.93,Libra/Prudente,1,Rio de Janeiro,20.07.2001
11646,,,André Domingos da Silva,,26.11.72,BRA
11647,,,Claudinei Quirino da Sil,,19.11.70,BRA
11648,,,Edson Luciano Ribeiro,,08.12.72,BRA
11649,,,Fábio Gonçalves da Silva,,27.03.77,BRA
11650,23.0,38.93,Canada,1,Calgary,30.07.2001
11651,,,Okiki Akinremi,,29.06.75,CAN
11652,,,Anson Henry,,09.03.79,CAN
11653,,,Jermaine Joseph,,25.07.80,CAN
11654,,,Bruny Surin,,12.07.67,CAN
11655,23.0,38.93,France,1h2,München,10.08.2002
11656,,,David Patros,,11.09.77,FRA
11657,,,Aimé-Issa Nthépé,,26.06.73,FRA
11658,,,Jérôme Eyana,,05.07.77,FRA
11659,,,Ronald Pognon,,16.11.82,FRA
11660,23.0,38.93,Italy,8s1,Saint-Denis,30.08.2003
11661,,,Francesco Scuderi,,04.10.77,ITA
11662,,,Simone Collio,,27.12.79,ITA
11663,,,Massimiliano Donati,,16.06.79,ITA
11664,,,Alessandro Cavallaro,,22.02.80,ITA
11665,23.0,38.93,Louisiana State Universi,1r2,Austin,03.04.2004
11666,,,Kelly Willie,,07.09.82,USA
11667,,,Marvin Stevenson,,26.09.84,USA
11668,,,Pete Coley,,21.02.81,JAM
11669,,,Bennie Brazell,,02.06.82,USA
11670,23.0,38.93,Unoeste/Brasil Telecom,1,São Paulo,05.06.2004
11671,,,Vicente Lenilson de Lima,,04.06.77,BRA
11672,,,Claudinei Quirino da Sil,,19.11.70,BRA
11673,,,Edson Luciano Ribeiro,,08.12.72,BRA
11674,,,André Domingos da Silva,,26.11.72,BRA
11675,23.0,38.93,Ukraine,1,Plovdiv,19.06.2004
11676,,,Anatoliy Dovgal,,29.01.76,UKR
11677,,,Dmitriy Gluschenko,,17.02.81,UKR
11678,,,Aleksandr Kaydash,,30.05.76,UKR
11679,,,Konstantin Vasyukov,,10.01.81,UKR
11680,23.0,38.93,France,7h2,Athínai,27.08.2004
11681,,,Aimé-Issa Nthépé,,26.06.73,FRA
11682,,,Ronald Pognon,,16.11.82,FRA
11683,,,Frédérick Krantz,,13.09.78,FRA
11684,,,David Alerte,,18.09.84,FRA
11685,23.0,38.93,United States - Blue,3r1,Austin,09.04.2005
11686,,,Jabari Fields,,10.09.81,USA
11687,,,DeMario Wesley,,20.04.80,USA
11688,,,Aaron Armstrong,,14.10.77,USA
11689,,,Olan Coleman,,29.07.80,USA
11690,23.0,38.93,Arizona State University,2,Tempe,16.04.2005
11691,,,Steve Koehnemann,,28.10.84,USA
11692,,,Domenik Peterson,,12.12.84,USA
11693,,,Seth Amoo,,20.03.83,GHA
11694,,,Lewis Banda,,16.08.83,ZIM
11695,23.0,38.93,Great Britain & N.I.,1,Glasgow,05.06.2005
11696,,,Jason Gardener,,18.09.75,GBR
11697,,,Chris Lambert,,06.04.81,GBR
11698,,,Marlon Devonish,,01.06.76,GBR
11699,,,Mark Lewis-Francis,,04.09.82,GBR
11700,23.0,38.93,United States,1s1,Rio de Janeiro,27.07.2007
11701,,,J-Mee Samuels,,20.05.87,USA
11702,,,Monzavous Edwards,,07.05.81,USA
11703,,,Rubin Williams,,09.07.83,USA
11704,,,Darvis Patton,,04.12.77,USA
11705,23.0,38.93,MVP Track & Field Club,2rA,Walnut,20.04.2008
11706,,,Darrel Brown,,11.10.84,TTO
11707,,,Michael Frater,,06.10.82,JAM
11708,,,Nesta Carter,,11.10.85,JAM
11709,,,Ainsley Waugh,,17.09.81,JAM
11710,23.0,38.93,Texas A&M University,1h2,Lincoln,30.05.2008
11711,,,Richard Adu-Bobie,,12.01.85,CAN
11712,,,Gerald Phiri,,06.10.88,GBR
11713,,,Dominique Stafford,,29.07.87,USA
11714,,,Chris Dykes,,15.08.87,USA
11715,23.0,38.93,Texas A&M University,1,Lincoln,31.05.2008
11716,,,Richard Adu-Bobie,,12.01.85,CAN
11717,,,Gerald Phiri,,06.10.88,GBR
11718,,,Dominique Stafford,,29.07.87,USA
11719,,,Chris Dykes,,15.08.87,USA
11720,23.0,38.93,Germany,2h2,Beijing,21.08.2008
11721,,,Tobias Unger,,10.07.79,GER
11722,,,Till Helmke,,06.05.84,GER
11723,,,Alexander Kosenkow,,14.03.77,GER
11724,,,Martin Keller,,26.09.86,GER
11725,23.0,38.93,Racers Lions Track Club,1h1,Kingston,28.02.2009
11726,,,Daniel Bailey,,09.09.86,ANT
11727,,,Emmanuel Callender,,10.05.84,TTO
11728,,,Mario Forsythe,,30.10.85,JAM
11729,,,Marvin Anderson,,12.05.82,JAM
11730,23.0,38.93,Australia,3h3,Berlin,21.08.2009
11731,,,Anthony Alozie,,18.08.86,AUS
11732,,,Joshua Ross,,09.02.81,AUS
11733,,,Aaron Rouge-Serret,,21.01.88,AUS
11734,,,Matt Davies,,18.04.85,AUS
11735,23.0,38.93,University of Florida,1r1,Gainesville,03.04.2010
11736,,,Jeremy Rankin,,23.09.90,USA
11737,,,Jeremy Hall,,27.01.88,USA
11738,,,Terrell Wilks,,30.12.89,USA
11739,,,Jeffery Demps,,08.01.90,USA
11740,23.0,38.93,United States,1,Moncton,24.07.2010
11741,,,Michael Granger,,17.03.91,USA
11742,,,Charles Silmon,,04.07.91,USA
11743,,,Eric Harris,,07.06.91,USA
11744,,,Oliver Bradwell,,21.08.92,USA
11745,23.0,38.93,Ghana,1,Kumasi,06.08.2011
11746,,,Abdul Aziz Zakari,,02.09.76,GHA
11747,,,Emmanuel Appiah Kubi,,16.10.89,GHA
11748,,,Timothy Abeyie,,07.11.82,GHA
11749,,,Ashhad Agyapong,,23.09.85,GHA
11750,23.0,38.93,Germany,6,Zürich,08.09.2011
11751,,,Tobias Unger,,10.07.79,GER
11752,,,Marius Broening,,24.10.83,GER
11753,,,Sebastian Ernst,,11.10.84,GER
11754,,,Alex Schaf,,28.04.87,GER
11755,23.0,38.93,Nigeria,1,Maputo,13.09.2011
11756,,,Peter Emelieze,,19.04.88,NGR
11757,,,Obinna Metu,,12.07.88,NGR
11758,,,Benjamin Adukwu,,23.11.89,NGR
11759,,,Ogho-Oghene Egwero,,26.11.88,NGR
11760,23.0,38.93,S Speed,1r1,Arlington,23.03.2013
11761,,,Wallace Spearmon,,24.12.84,USA
11762,,,Maurice Mitchell,,22.12.89,USA
11763,,,Cordero Gray,,09.05.89,USA
11764,,,Darvis Patton,,04.12.77,USA
11765,23.0,38.93,Hudson Smith Internation,1rA,Walnut,20.04.2013
11766,,,Jason Richardson,,04.04.86,USA
11767,,,Mike Rodgers,,24.04.85,USA
11768,,,Ahmad Rashad,,12.12.87,USA
11769,,,Ryan Bailey,,13.04.89,USA
11770,23.0,38.93,Ukraine - A,1,Yalta,07.06.2013
11771,,,Igor Bodrov,,09.07.87,UKR
11772,,,Ruslan Perestyuk,,22.04.91,UKR
11773,,,Vitaliy Korzh,,05.10.87,UKR
11774,,,Sergii Smelyk,,19.04.87,UKR
11775,23.0,38.93,University of Florida,1h3,Jacksonville,31.05.2014
11776,,,Eddie Lovett,,25.06.92,USA
11777,,,Hugh Graham,,10.10.92,JAM
11778,,,Antwan Wright,,17.11.93,USA
11779,,,Dedric Dukes,,04.02.92,USA
11780,23.0,38.93,Louisiana State Universi,2rA,Austin,28.03.2015
11781,,,Joshua Thompson,,16.01.93,USA
11782,,,Vernon Norwood,,10.04.92,USA
11783,,,Tremayne Acy,,21.01.95,USA
11784,,,Aaron Ernest,,08.11.93,USA
11785,23.0,38.93,Japan,1h1,Gwangju,11.07.2015
11786,,,Kazuma Oseto,,05.08.94,JPN
11787,,,Takuya Nagata,,14.06.94,JPN
11788,,,Yuki Koike,,13.05.95,JPN
11789,,,Tatsuro Suwa,,17.08.94,JPN
11790,23.0,38.93,Germany - 2,3,Mannheim,08.08.2015
11791,,,Robín Erewa,,24.06.91,GER
11792,,,Roy Schmidt,,30.09.91,GER
11793,,,Alexander Kosenkow,,14.03.77,GER
11794,,,Lucas Jakubczyk,,28.04.85,GER
11795,23.0,38.93,Republic of Côte d'Ivoir,1,Brazzaville,15.09.2015
11796,,,Christopher Naliali,,08.03.92,CIV
11797,,,Wilfried Koffi Hua,,12.10.87,CIV
11798,,,Arthur Gue Cissé,,29.12.96,CIV
11799,,,Ben Youssef Meité,,11.11.86,CIV
11800,23.0,38.93,Louisiana State Universi,2,Baton Rouge,30.04.2016
11801,,,Jaron Flournoy,,24.11.96,USA
11802,,,Renard Howell,,03.03.95,JAM
11803,,,Tremayne Acy,,21.01.95,USA
11804,,,Nethaneel Mitchell-Blake,,02.04.94,GBR
11805,23.0,38.93,Cuba,3,Rio de Janeiro,16.05.2016
11806,,,César Ruíz,,18.01.95,CUB
11807,,,Roberto Skyers,,12.11.91,CUB
11808,,,Reynier Mena,,21.11.96,CUB
11809,,,Yaniel Carrero,,17.08.95,CUB
11810,23.0,38.93,United States,1,Bydgoszcz,23.07.2016
11811,,,Michael Norman,,03.12.97,USA
11812,,,Hakim Montgomery,,23.06.97,USA
11813,,,Brandon Taylor,,24.06.98,USA
11814,,,Noah Lyles,,18.07.97,USA
11815,23.0,38.93,Ohio State University,1r2,Bloomington,13.05.2018
11816,,,Eric Harrison,,18.02.99,USA
11817,,,Duan Asemota,,29.08.98,CAN
11818,,,Drelan Bramwell,,13.04.94,CAN
11819,,,Zack Bazile,,07.01.96,USA
11820,23.0,38.93,People's Republic of Chi,1,Chongqing,04.06.2019
11821,,,Yang Yang,,26.06.91,CHN
11822,,,Mo Youxue,,10.02.96,CHN
11823,,,Luo Wenyi,,14.04.98,CHN
11824,,,Lin Junhong,,16.09.98,CHN
11825,23.0,38.93,Texas A&M University,1h2,College Stati,29.05.2021
11826,,,Emmanuel Yeboah,,10.08.97,GHA
11827,,,Devon Achane,,13.10.01,USA
11828,,,Lance Broome,,,USA
11829,,,Jace Comick,,10.07.98,USA
11830,23.0,38.93,Poland,1h1,Nairobi,21.08.2021
11831,,,Dominik Luczynski,(10.55),11.10.02,POL
11832,,,Patryk Krupa,(9.55),21.04.02,POL
11833,,,Jakub Pietrusa,(9.51),09.02.02,POL
11834,,,Oliwer Wdowik,(9.32),03.01.02,POL
11835,23.0,38.93,Florida State University,2,Durham,14.05.2022
11836,,,Alex Collier,,19.09.01,USA
11837,,,Amir Willis,,09.09.00,USA
11838,,,Don'drea Swint,,09.09.97,USA
11839,,,Jo'Vaughn Martin,,15.07.99,USA
11840,23.0,38.94,Soviet Union,2,Bucuresti,26.07.1981
11841,,,Andrey Shlyapnikov,,13.01.59,RUS
11842,,,Nikolay Sidorov,,26.11.56,RUS
11843,,,Aleksandr Aksinin,,04.11.54,RUS
11844,,,Vladimir Muravyov,,30.09.59,KAZ
11845,23.0,38.94,Athletics West,2,Tempe,03.04.1982
11846,,,Jason Grimes,,10.09.59,USA
11847,,,Jeff Phillips,,16.05.57,USA
11848,,,Harvey Glance,,28.03.57,USA
11849,,,Dwayne Evans,,13.10.58,USA
11850,23.0,38.94,Hungary,1,Budapest,30.06.1982
11851,,,István Tátar,,24.03.58,HUN
11852,,,István Nagy,,28.04.59,HUN
11853,,,László Babály,,14.03.57,HUN
11854,,,Attila Kovács,,02.09.60,HUN
11855,23.0,38.94,German Democratic Republ,1,Berlin,08.07.1987
11856,,,Thomas Schröder,,23.08.62,GDR
11857,,,Steffen Bringmann,,11.03.64,GER
11858,,,Torsten Heimrath,,14.05.63,GDR
11859,,,Frank Emmelmann,,15.09.61,GDR
11860,23.0,38.94,University of California,1,Los Angeles,14.05.1988
11861,,,Michael Marsh,,04.08.67,USA
11862,,,Danny Everett,,01.11.66,USA
11863,,,Steve Lewis,,16.05.69,USA
11864,,,Henry Thomas,,10.07.67,USA
11865,23.0,38.94,Canada,4s2,Seoul,01.10.1988
11866,,,Andrew Mowatt,,24.05.64,CAN
11867,,,Atlee Mahorn,,27.10.65,CAN
11868,,,Desai Williams,,12.06.59,CAN
11869,,,Brian Morrison,,25.08.68,CAN
11870,23.0,38.94,University of Oklahoma,3,Austin,05.06.1992
11871,,,Nathan Banks,,,USA
11872,,,Tod Long,,18.12.70,USA
11873,,,Alan Brown,,,USA
11874,,,Jason Rouser,,22.03.70,USA
11875,23.0,38.94,Santa Monica Track Club,1,Austin,03.04.1993
11876,,,Floyd Heard,,24.03.66,USA
11877,,,Leroy Burrell,,21.02.67,USA
11878,,,Michael Marsh,,04.08.67,USA
11879,,,Carl Lewis,,01.07.61,USA
11880,23.0,38.94,France,2h2,Stuttgart,21.08.1993
11881,,,Olivier Théophile,,25.07.68,FRA
11882,,,Daniel Sangouma,,07.02.65,FRA
11883,,,Jean-Charles Trouabal,,20.05.65,FRA
11884,,,Eric Perrot,,26.08.69,FRA
11885,23.0,38.94,University of Kentucky,2,Boise,03.06.1994
11886,,,DeMarcus Lindsey,,05.04.73,USA
11887,,,Chris Jackson,,04.06.75,USA
11888,,,Clyde Rudolph,,15.02.72,USA
11889,,,Tim Harden,,27.01.74,USA
11890,23.0,38.94,España,2,Granada,29.05.1996
11891,,,Frutos Feo,,01.01.72,ESP
11892,,,Venencio José,,19.04.76,ESP
11893,,,Jordi Mayoral,,18.05.73,ESP
11894,,,Francisco Javier Navarro,,16.04.67,ESP
11895,23.0,38.94,Russia,5,Madrid,01.06.1996
11896,,,Pavel Galkin,,09.10.68,RUS
11897,,,Aleksandr Sokolov,,03.03.71,RUS
11898,,,Andrey Grigoryev,,18.05.70,RUS
11899,,,Aleksandr Porkhomovskiy,,12.08.72,RUS
11900,23.0,38.94,"California State Univ.,",3,Amherst,05.06.1998
11901,,,E.J. Jackson,,03.02.78,USA
11902,,,Demetrius Snaer,,22.03.75,USA
11903,,,Mike Ward,,20.09.76,USA
11904,,,Etroy Nelson,,07.12.73,USA
11905,23.0,38.94,University of Southern C,2r2,Austin,03.04.1999
11906,,,Charles Lee,,13.11.77,USA
11907,,,Jerome Davis,,22.08.77,USA
11908,,,Gerald Williams,,24.02.78,USA
11909,,,Sultan McCullogh,,12.02.80,USA
11910,23.0,38.94,France,4,Paris,19.06.1999
11911,,,David Patros,,11.09.77,FRA
11912,,,Frédérick Krantz,,13.09.78,FRA
11913,,,Christophe Cheval,,25.02.71,FRA
11914,,,Stéphane Cali,,26.04.72,FRA
11915,23.0,38.94,Texas Christian Universi,1r2,Austin,07.04.2001
11916,,,Lindel Frater,,13.11.77,JAM
11917,,,Steve Slowly,,18.04.79,JAM
11918,,,Darvis Patton,,04.12.77,USA
11919,,,Kim Collins,,05.04.76,SKN
11920,23.0,38.94,Canada,4,Manchester,31.07.2002
11921,,,Charles Allen,,29.03.77,CAN
11922,,,Anson Henry,,09.03.79,CAN
11923,,,Jermaine Joseph,,25.07.80,CAN
11924,,,Bruny Surin,,12.07.67,CAN
11925,23.0,38.94,Middle Tennessee State U,3,Sacramento,13.06.2003
11926,,,De'Jun Spann,,11.11.80,USA
11927,,,Mardy Scales,,10.09.81,USA
11928,,,Brad Orr,,16.09.81,USA
11929,,,Pedro Holiday,,01.03.82,USA
11930,23.0,38.94,Ghana,4h1,Saint-Denis,30.08.2003
11931,,,Christian Nsiah,,25.12.75,GHA
11932,,,Eric Nkansah,,12.12.74,GHA
11933,,,Abdul Aziz Zakari,,02.09.76,GHA
11934,,,Leonard Myles-Mills,,05.09.73,GHA
11935,23.0,38.94,Louisiana State Universi,1r2,Austin,09.04.2005
11936,,,Xavier Carter,,08.12.85,USA
11937,,,Marvin Stevenson,,26.09.84,USA
11938,,,Kelly Willie,,07.09.82,USA
11939,,,Bennie Brazell,,02.06.82,USA
11940,23.0,38.94,United States - Blue,2,Modesto,07.05.2005
11941,,,Lamont Johnson,,19.12.76,USA
11942,,,Jeff Laynes,,03.10.70,USA
11943,,,Leo Settle,,19.10.75,USA
11944,,,Aaron Thigpen,,18.09.64,USA
11945,23.0,38.94,Italy,1,Viareggio,27.07.2005
11946,,,Luca Verdecchia,,24.05.78,ITA
11947,,,Simone Collio,,27.12.79,ITA
11948,,,Marco Torrieri,,14.05.78,ITA
11949,,,Koura Fantoni Kaba,,28.08.84,ITA
11950,23.0,38.94,Germany,3s1,Göteborg,12.08.2006
11951,,,Alexander Kosenkow,,14.03.77,GER
11952,,,Marius Broening,,24.10.83,GER
11953,,,Sebastian Ernst,,11.10.84,GER
