,0,1,2,3,4,5,6
253,25,4.65,Svetlana Feofanova,RUS,16.07.80,Glasgow,02.02.2003
254,25,4.65,Svetlana Feofanova,RUS,16.07.80,Birmingham,16.03.2003
255,25,4.65,Anna Rogowska,POL,12.05.81,Madrid,06.03.2005
256,25,4.65,Yelena Isinbayeva,RUS,03.06.82,Birmingham,18.02.2006
257,25,4.65,Anna Rogowska,POL,12.05.81,Birmingham,18.02.2006
258,25,4.65,Anna Rogowska,POL,12.05.81,Moskva,11.03.2006
259,25,4.65,Yelena Isinbayeva,RUS,03.06.82,Birmingham,17.02.2007
260,25,4.65,Yuliya Golubchikova,RUS,27.03.83,Athínai,13.02.2008
261,25,4.65,Yelena Isinbayeva,RUS,03.06.82,Valencia,08.03.2008
262,25,4.65,Jillian Schwartz,USA,19.09.79,Jonesboro,15.06.2008
263,25,4.65,Fabiana Murer,BRA,16.03.81,Malmö,03.02.2009
264,25,4.65,Silke Spiegelburg,GER,17.03.86,Leipzig,22.02.2009
265,25,4.65,Silke Spiegelburg,GER,17.03.86,Torino,07.03.2009
266,25,4.65,Yuliya Golubchikova,RUS,27.03.83,Torino,07.03.2009
267,25,4.65,Yuliya Golubchikova,RUS,27.03.83,Moskva,07.02.2010
268,25,4.65,Svetlana Feofanova,RUS,16.07.80,Moskva,26.02.2010
269,25,4.65,Tatyana Polnova,RUS,20.04.79,Moskva,26.02.2010
270,25,4.65,Silke Spiegelburg,GER,17.03.86,Paris,06.03.2011
271,25,4.65,Kylie Hutson,USA,27.11.87,Des Moines,27.04.2011
272,25,4.65,Silke Spiegelburg,GER,17.03.86,Leverkusen,15.01.2012
273,25,4.65,Holly Bradshaw,GBR,02.11.91,Istanbul,11.03.2012
274,25,4.65,Vanessa Boslak,FRA,11.06.82,Istanbul,11.03.2012
275,25,4.65,Jennifer Suhr,USA,06.02.82,Boston,02.02.2013
276,25,4.65,Holly Bradshaw,GBR,02.11.91,Moskva,03.02.2013
277,25,4.65,Yarisley Silva,CUB,01.06.87,Donetsk,09.02.2013
278,25,4.65,Holly Bradshaw,GBR,02.11.91,Sheffield,09.02.2013
279,25,4.65A,Kylie Hutson,USA,27.11.87,Albuquerque,02.03.2013
280,25,4.65A,Jennifer Suhr,USA,06.02.82,Albuquerque,02.03.2013
281,25,4.65,Anzhelika Sidorova,RUS,28.06.91,Sopot,09.03.2014
282,25,4.65,Jirina Ptácníková,CZE,20.05.86,Sopot,09.03.2014
283,25,4.65,Fabiana Murer,BRA,16.03.81,Sopot,09.03.2014
284,25,4.65,Yarisley Silva,CUB,01.06.87,Sopot,09.03.2014
285,25,4.65A,Demi Payne,USA,30.09.91,Albuquerque,24.01.2015
286,25,4.65,Nikoléta Kyriakopoú,GRE,21.03.86,Stockholm,19.02.2015
287,25,4.65,Anzhelika Sidorova,RUS,28.06.91,Moskva,22.01.2016
288,25,4.65,Wilma Murto,FIN,11.06.98,Zweibrücken,31.01.2016
289,25,4.65A,Demi Payne,USA,30.09.91,Albuquerque,06.02.2016
290,25,4.65,Sandi Morris,USA,08.07.92,Joplin,06.02.2016
291,25,4.65,Anzhelika Sidorova,RUS,28.06.91,Moskva,23.02.2016
292,25,4.65,Jennifer Suhr,USA,06.02.82,Boston,28.02.2016
293,25,4.65,Nicole Büchler,SUI,17.12.83,Bad Oeynhausen,04.03.2016
294,25,4.65,Jennifer Suhr,USA,06.02.82,Portland,12.03.2016
295,25,4.65,Sandi Morris,USA,08.07.92,Portland,12.03.2016
296,25,4.65,Elizaveta Ryzih,GER,27.09.88,Beograd,04.03.2017
297,25,4.65,Ekateríni Stefanídi,GRE,04.02.90,Beograd,04.03.2017
298,25,4.65A,Sandi Morris,USA,08.07.92,Albuquerque,05.03.2017
299,25,4.65,Sandi Morris,USA,08.07.92,Des Moines,28.04.2017
300,25,4.65,Anzhelika Sidorova,RUS,28.06.91,Moskva,12.02.2018
301,25,4.65,Ekateríni Stefanídi,GRE,04.02.90,Glasgow,25.02.2018
302,25,4.65,Anzhelika Sidorova,RUS,28.06.91,Novocheboksarsk,12.01.2019
303,25,4.65,Michaela Meijer,SWE,30.07.93,Bærum,10.02.2019
304,25,4.65,Angelica Bengtsson,SWE,08.07.93,Clermont-Ferrand,24.02.2019
305,25,4.65,Alysha Newman,CAN,29.06.94,Clermont-Ferrand,24.02.2019
306,25,4.65,Ninon Chapelle,FRA,15.04.95,Clermont-Ferrand,24.02.2019
307,25,4.65,Holly Bradshaw,GBR,02.11.91,Glasgow,03.03.2019
308,25,4.65,Sandi Morris,USA,08.07.92,New York City,08.02.2020
309,25,4.65,Anzhelika Sidorova,RUS,28.06.91,Novocheboksarsk,16.01.2021
310,25,4.65,Anzhelika Sidorova,RUS,28.06.91,Moskva,27.01.2021
311,25,4.65,Sandi Morris,USA,08.07.92,Fayetteville,31.01.2021
312,25,4.65,Polina Knoroz,RUS,20.07.99,Moskva,21.02.2021
313,25,4.65,Irina Ivanova,RUS,19.04.96,Moskva,21.02.2021
314,25,4.65,Tina Sutej,SLO,07.11.88,Torun,06.03.2021
315,25,4.65,Angelica Moser,SUI,09.10.97,Torun,06.03.2021
316,25,4.65,Sandi Morris,USA,08.07.92,New York City,29.01.2022
317,25,4.65,Tina Sutej,SLO,07.11.88,Val-de-Reuil,14.02.2022
318,25,4.65,Iryna Zhuk,BLR,26.01.93,Liévin,17.02.2022
319,25,4.65,Katie Moon,USA,13.06.91,Liévin,17.02.2022
320,25,4.65,Tina Sutej,SLO,07.11.88,Clermont-Ferrand,19.02.2022
321,25,4.65,Anzhelika Sidorova,RUS,28.06.91,Clermont-Ferrand,19.02.2022
322,25,4.65,Polina Knoroz,RUS,20.07.99,Clermont-Ferrand,19.02.2022
323,25,4.65,Katie Moon,USA,13.06.91,Spokane,27.02.2022
324,25,4.65,Wilma Murto,FIN,11.06.98,Kuortane,07.01.2023
