,0,1,2,3,4,5
2203,,,Darnell Chase,,13.12.65,USA
2204,,,Keith Stanford,,01.03.64,USA
2205,43.0,1:22.08,Univ. of Southwestern Loui,1,Des Moines,26.04.1991
2206,,,Grady Labbe,,04.01.71,USA
2207,,,Ruel Paul,,30.04.68,USA
2208,,,Randolph Brooks,,,USA
2209,,,Henry Brooks,,27.11.67,USA
2210,43.0,1:22.08,University of Florida,1r1,Austin,25.03.2005
2211,,,Bernard Middleton,,21.12.85,USA
2212,,,Kyle Farmer,,15.04.83,USA
2213,,,Reggie Witherspoon,,31.05.85,USA
2214,,,Kerron Clement,,31.10.85,USA
2215,43.0,1:22.08,Zenith Velocity Athletics,2r1,Gainesville,05.04.2014
2216,,,James Law,,08.10.80,USA
2217,,,Akheem Gauntlett,,26.08.90,JAM
2218,,,Joel Redhead,,03.07.86,GRN
2219,,,Lalonde Gordon,,25.11.88,TTO
2220,43.0,1:22.08,Nigeria,4h2,Yokohama,12.05.2019
2221,,,Jerry Jakpa,,22.05.98,NGR
2222,,,Enoch Adegoke,,08.03.00,NGR
2223,,,Ogho-Oghene Egwero,,26.11.88,NGR
2224,,,Emmanuel Arowolo,,08.07.97,NGR
2225,44.0,1:22.09,University of Arizona,1,Austin,06.04.1984
2226,,,Lucius Miller,,14.10.63,USA
2227,,,Vance Johnson,,13.03.63,USA
2228,,,John Johnson,,20.01.60,USA
2229,,,Rod Barksdale,,08.09.62,USA
2230,44.0,1:22.09,Florida State University,1,Tallahassee,28.03.1998
2231,,,Drew Brunson,,04.04.86,USA
2232,,,Brandon Byram,,11.09.88,USA
2233,,,Michael Garvin,,29.09.86,USA
2234,,,Charles Clark,,10.08.87,USA
2235,44.0,1:22.09,Clemson University,1,Knoxville,11.04.1998
2236,,,Jeremichael Williams,,30.12.76,USA
2237,,,Charles Allen,,29.03.77,CAN
2238,,,Shawn Crawford,,14.01.78,USA
2239,,,Ken Franklin,,05.10.77,USA
2240,44.0,1:22.1y,Texas A&M University,1h2,Austin,03.04.1970
2241,,,Donnie Rogers,,02.01.51,USA
2242,,,Rockie Woods,,09.03.49,USA
2243,,,Marvin Mills,,17.01.51,USA
2244,,,Curtis Mills,,06.10.48,USA
2245,44.0,1:22.1,University of Texas El Pas,2,Philadelphia,29.04.1972
2246,,,,,,USA
2247,,,,,,USA
2248,,,,,,USA
2249,,,,,,USA
2250,44.0,1:22.1,University of Tennessee,2h1,Philadelphia,29.04.1977
2251,,,,,,USA
2252,,,,,,USA
2253,,,,,,USA
2254,,,,,,USA
2255,44.0,1:22.1y,Oklahoma State University,1,Lawrence,16.04.1982
2256,,,Ron Ingram,,27.09.59,USA
2257,,,Llewellyn Hunt,,,USA
2258,,,Sterling Starks,,28.06.61,USA
2259,,,James Butler,,21.06.60,USA
2260,44.0,1:22.10,Texas Christian University,3,College Stat,23.04.1982
2261,,,Phillip Epps,,11.11.59,USA
2262,,,Robert Records,,,USA
2263,,,Russell Bates,,,USA
2264,,,David Walker,,30.10.59,USA
2265,45.0,1:22.11,Jamaica,3rA,Philadelphia,26.04.2003
2266,,,Garth Robinson,,11.10.70,JAM
2267,,,Ricardo Williams,,29.09.76,JAM
2268,,,Lancford Davis,,11.10.78,JAM
2269,,,Usain Bolt,,21.08.86,JAM
2270,45.0,1:22.12,Baylor University,2,Waco,16.04.1982
2271,,,Ernest Wilson,,,USA
2272,,,Arthur McCullar,,01.04.62,USA
2273,,,Gerald McNeil,,,USA
2274,,,Bruce Davis,,25.02.63,USA
2275,45.0,1:22.12,USC Alumni,2,Walnut,25.04.1982
2276,,,,,,USA
2277,,,,,,USA
2278,,,,,,USA
2279,,,,,,USA
2280,45.0,1:22.12,Central Arizona Community,2,Tempe,02.04.1988
2281,,,Richard Bucknor,,06.11.66,JAM
2282,,,Garfield Campbell,,01.11.67,JAM
2283,,,Patrick O'Connor,,17.09.66,JAM
2284,,,Howard Davis,,27.04.67,JAM
2285,45.0,1:22.12,Norfolk State University,1rB,Philadelphia,27.04.1996
2286,,,Tim Montgomery,,28.01.75,USA
2287,,,Brian Lewis,,05.12.74,USA
2288,,,Malcolm Watts,,,GUY
2289,,,Chris Duncan,,19.07.75,JAM
2290,45.0,1:22.12,Waseda University,1,Yokohama,14.09.2014
2291,,,Koji Hashimoto,,18.11.94,JPN
2292,,,Yuki Takeshita,,27.12.92,JPN
2293,,,Shotaro Aikyo,,08.11.94,JPN
2294,,,Hiroyuki Mihara,,24.01.93,JPN
2295,45.0,1:22.12,University of Arkansas,1,Fayetteville,28.04.2018
2296,,,Harrison Schrage,,14.10.97,USA
2297,,,Obi Igbokwe,,28.01.97,USA
2298,,,Kevin Harris,,04.12.95,USA
2299,,,Kenzo Cotton,,13.05.96,USA
2300,46.0,1:22.13,Texas Christian University,1,Austin,07.04.1989
2301,,,Horatio Porter,,01.11.69,USA
2302,,,Andrew Smith,,29.01.64,JAM
2303,,,Greg Sholars,,08.02.66,USA
2304,,,Raymond Stewart,,18.03.65,JAM
2305,46.0,1:22.13,Reebok Enclave,2,Philadelphia,29.04.2000
2306,,,Garfield Ellenwood,,22.02.74,USA
2307,,,Louis Sales,,29.11.71,USA
2308,,,Paul Lewis,,30.10.77,USA
2309,,,David Bobb,,23.12.74,USA
2310,46.0,1:22.15,Texas A&M University,3,Waco,16.04.1982
2311,,,,,,USA
2312,,,,,,USA
2313,,,,,,USA
2314,,,,,,USA
2315,46.0,1:22.15,Canada,2,Philadelphia,24.04.2004
2316,,,Tyler Christopher,,03.10.83,CAN
2317,,,Shane Niemi,,02.06.78,CAN
2318,,,Anson Henry,,09.03.79,CAN
2319,,,Pierre Browne,,14.01.80,CAN
2320,46.0,1:22.16,Bud Light Track Club,1,Walnut,28.04.1985
2321,,,Marty Krulee,,04.11.56,USA
2322,,,Larry Myricks,,10.03.56,USA
2323,,,Clarence Daniel,,11.06.61,USA
2324,,,James Butler,,21.06.60,USA
2325,46.0,1:22.16,Mazda Track Club,2,Gainesville,28.03.1987
2326,,,,,,USA
2327,,,,,,USA
2328,,,,,,USA
2329,,,,,,USA
2330,46.0,1:22.16,University of North Caroli,1rB,Philadelphia,29.04.1995
2331,,,Curtis Johnson,,24.12.73,USA
2332,,,Tony McCall,,16.06.74,USA
2333,,,Milton Campbell,,15.05.76,USA
2334,,,Kenneth Harnden,,31.03.73,ZIM
2335,46.0,1:22.16,United States - Red,2,Prairie View,24.03.2018
2336,,,Marqueze Washington,,29.09.93,USA
2337,,,Mike Rodgers,,24.04.85,USA
2338,,,Bryce Robinson,,13.11.93,USA
2339,,,Dedric Dukes,,04.02.92,USA
2340,46.0,1:22.16,Star Athletics,1,Praire View,03.04.2021
2341,,,Kyree King,,09.07.94,USA
2342,,,Justin Gatlin,,10.02.82,USA
2343,,,Kenneth Bednarek,,14.10.98,USA
2344,,,Aaron Brown,,27.05.92,CAN
2345,47.0,1:22.17,Jamaica,3rA,Philadelphia,27.04.2002
2346,,,Steve Mullings,,29.11.82,JAM
2347,,,Mike Robinson,,,JAM
2348,,,Lindel Frater,,13.11.77,JAM
2349,,,Byron Logan,,19.07.74,JAM
2350,47.0,1:22.17,Zenith Velocity Athletics,1r1,Gainesville,06.04.2013
2351,,,James Law,,08.10.80,USA
2352,,,Lalonde Gordon,,25.11.88,TTO
2353,,,Joel Redhead,,03.07.86,GRN
2354,,,Quentin Iglehart-Summers,,15.06.87,USA
2355,47.0,1:22.17,University of Southern Cal,1r2,Gainesville,05.04.2014
2356,,,Bryan Mercado,,05.10.92,USA
2357,,,Beejay Lee,,05.03.93,USA
2358,,,Devonte Stewart,,11.03.93,USA
2359,,,Aaron Brown,,27.05.92,CAN
2360,47.0,1:22.18,Philadelphia Pioneers,1,Houston,20.03.1982
2361,,,Steve Riddick,,18.09.51,USA
2362,,,Bill Collins,,20.11.50,USA
2363,,,Rudy LeVarity,,12.12.58,BAH
2364,,,Fred Taylor,,05.11.57,USA
2365,47.0,1:22.18,Stars & Stripes Track Club,2,Walnut,24.04.1983
2366,,,Willie Jones,,06.01.60,USA
2367,,,LaMonte King,,18.12.59,USA
2368,,,Ron Brown,,31.03.61,USA
2369,,,Steve Williams,,13.11.53,USA
2370,47.0,1:22.18,University of Arizona,1r2,Walnut,28.04.1984
2371,,,,,,USA
2372,,,,,,USA
2373,,,,,,USA
2374,,,,,,USA
2375,47.0,1:22.18,North Carolina State Unive,4,Philadelphia,26.04.1986
2376,,,Danny Peebles,,30.05.66,USA
2377,,,Dwight Frazier,,28.03.67,USA
2378,,,Mike Patton,,20.06.66,USA
2379,,,Harvey McSwain,,10.03.63,USA
2380,47.0,1:22.18,Middle Tennessee State Uni,1rB,Philadelphia,24.04.1993
2381,,,Ronald Lloyd,,27.04.69,USA
2382,,,Roland McGhee,,15.10.71,USA
2383,,,Charles Gupton,,23.01.72,USA
2384,,,Micah Otis,,26.09.72,USA
2385,47.0,1:22.18,Bahamas,4h1,Nassau,24.05.2014
2386,,,Blake Bartlett,,03.02.93,BAH
2387,,,Adrian Griffith,,11.11.84,BAH
2388,,,Wesley Neymour,,01.09.88,BAH
2389,,,Andretti Bain,,01.12.85,BAH
2390,47.0,1:22.19,Arizona State University,1,Walnut,19.04.1980
2391,,,Greg Moore,,08.11.59,USA
2392,,,Vince Jones,,11.11.60,USA
2393,,,Howard Henley,,14.08.61,USA
2394,,,Dwayne Evans,,13.10.58,USA
2395,47.0,1:22.19,Fujian,1,Fuzhou,23.05.2021
2396,,,Liu Zeyan,,28.09.99,CHN
2397,,,Xiao Yuanpeng,,29.08.00,CHN
2398,,,Lin Qibang,,14.01.97,CHN
2399,,,Tang Xingqiang,,11.08.95,CHN
2400,48.0,1:22.2y,Abilene Christian Universi,1,Modesto,30.05.1958
2401,,,William Woodhouse,(20.0y,11.12.36,USA
2402,,,James Segrest,(20.7y,14.11.36,USA
2403,,,George Peterson,(21.1y,28.03.37,USA
2404,,,Bobby Joe Morrow,(20.5y,15.10.35,USA
2405,48.0,1:22.2y,Abilene Christian Universi,1,Austin,07.04.1961
2406,,,Calvin Cooley,,02.04.39,USA
2407,,,Dennis Richardson,,25.10.40,USA
2408,,,Bud Clanton,,01.03.39,USA
2409,,,Earl Young,,14.02.41,USA
2410,48.0,1:22.2y,Southern University,1,Modesto,27.05.1967
2411,,,Oliver Ford,,03.09.47,USA
2412,,,Grundy Harris,,20.09.46,USA
2413,,,Anthony Gates,,11.10.46,USA
2414,,,William Miller,,27.08.41,USA
2415,48.0,1:22.2y,University of Kansas,2,Modesto,24.05.1975
2416,,,Cliff Wiley,,21.05.55,USA
2417,,,Eddie Lewis,,17.10.53,USA
2418,,,Randy Benson,,04.03.54,USA
2419,,,Larry Jackson,,30.06.53,USA
2420,48.0,1:22.2,Maccabi Track Club,1,Modesto,21.05.1977
2421,,,Leon Brown,,07.04.50,USA
2422,,,James Gilkes,,21.09.52,GUY
2423,,,Benny Brown,,27.09.53,USA
2424,,,Wardell Gilbreath,,29.08.54,USA
2425,48.0,1:22.2y,University of Georgia,1,Gainesville,29.03.1980
2426,,,,,,USA
2427,,,,,,USA
2428,,,,,,USA
2429,,,Mel Lattany,??,10.08.59,USA
2430,48.0,1:22.2y,Southern Illinois Universi,2,Lawrence,16.04.1982
2431,,,Marvin Hinton,??,,USA
2432,,,Randy Geary,??,,USA
2433,,,Tony Adams,??,18.03.62,USA
2434,,,Michael Franks,??,23.09.63,USA
2435,48.0,1:22.2,North Carolina State Unive,1h1,Philadelphia,29.04.1983
2436,,,Auguston Young,,19.09.61,JAM
2437,,,Alston Glenn,,19.04.63,USA
2438,,,Jake Howard,,27.05.63,USA
2439,,,Harvey McSwain,,10.03.63,USA
2440,48.0,1:22.2,University of Arkansas,3,Austin,07.04.1984
2441,,,,,,USA
2442,,,,,,USA
2443,,,,,,USA
2444,,,,,,USA
2445,48.0,1:22.2,Texas A&M University,1h2,Austin,04.04.1986
2446,,,Lawrence Felton,,21.02.67,USA
2447,,,Floyd Heard,,24.03.66,USA
2448,,,Archie Roberts,,,USA
2449,,,Stanley Kerr,,19.06.67,USA
2450,48.0,1:22.20,Texas Christian University,1,Gainesville,26.03.1983
2451,,,,,,USA
2452,,,,,,USA
2453,,,,,,USA
2454,,,,,,USA
2455,48.0,1:22.20,University of Tennessee,1,Knoxville,12.04.1986
2456,,,Jeff Powell,,27.05.63,USA
2457,,,Terry McDaniel,,08.02.65,USA
2458,,,Allen Franklin,,21.06.66,USA
2459,,,Sam Graddy,,10.02.64,USA
2460,48.0,1:22.20,Bahamas,1,Kingston,16.03.1996
2461,,,,,,BAH
2462,,,,,,BAH
2463,,,,,,BAH
2464,,,,,,BAH
2465,48.0,1:22.20,Arizona State University,1r1,Austin,03.04.1999
2466,,,Brian Rasberry,,11.02.76,USA
2467,,,Dwight Phillips,,01.10.77,USA
2468,,,Tony Berrian,,12.02.79,USA
2469,,,Marcus Brunson,,24.04.78,USA
2470,48.0,1:22.20,Mississippi State Universi,2r1,Austin,05.04.2003
2471,,,Marquis Davis,,14.08.80,USA
2472,,,LaChristopher Lewis,,28.10.82,USA
2473,,,Glenn McFadden,,16.02.82,USA
2474,,,Pierre Browne,,14.01.80,CAN
2475,48.0,1:22.20,University of Tennessee,1,Philadelphia,26.04.2008
2476,,,Matthieu Pritchett,,08.04.86,USA
2477,,,Evander Wells,,07.12.87,USA
2478,,,Kyle Stevenson,,18.07.88,USA
2479,,,Rubin Williams,,09.07.83,USA
2480,48.0,1:22.20,Jiangshu Province,1,Chengdu,16.05.2021
2481,,,Wang Xin,,06.11.99,CHN
2482,,,Suo Gaofei,,19.04.01,CHN
2483,,,Zhang Sai,,05.07.02,CHN
2484,,,Sheng Chao,,20.05.96,CHN
2485,49.0,1:22.21,University of Alabama,2,Des Moines,23.04.1993
2486,,,Omokaro Alohan,,18.09.71,NGR
2487,,,Kevin Lee,,,USA
2488,,,Henry Hagan,,24.12.71,GHA
2489,,,Samuel Nelson Boateng,,14.05.68,GHA
2490,49.0,1:22.21,University of South Caroli,3r1,Philadelphia,24.04.2010
2491,,,Obakeng Ngwigwa,,09.05.85,BOT
2492,,,Antonio Sales,,26.01.89,USA
2493,,,Quentin Moore,,25.12.87,USA
2494,,,Andre Carter,,01.06.91,USA
2495,50.0,1:22.22,North Carolina All-Stars,1,Raleigh,28.03.1987
2496,,,Auguston Young,,19.09.61,JAM
2497,,,Harvey McSwain,,10.03.63,USA
2498,,,Tyrone Harrell,,26.11.63,USA
2499,,,Greg Barnes,,10.08.65,USA
2500,50.0,1:22.22,Blinn College,1,Modesto,14.05.1994
2501,,,Tim Montgomery,(20.8),28.01.75,USA
2502,,,Brian Lewis,(20.3),05.12.74,USA
2503,,,Ricardo Greenidge,(20.4),12.02.71,CAN
2504,,,Aham Okeke,(20.7),19.08.69,NOR
2505,50.0,1:22.22,Star Athletics,2r1,Gainesville,06.04.2013
2506,,,Ryan Brathwaite,,06.06.88,BAR
2507,,,Jeffery Demps,,08.01.90,USA
2508,,,Justin Gatlin,,10.02.82,USA
2509,,,Kemar Hyman,,11.10.89,CAY
2510,50.0,1:22.23,University of Texas El Pas,2h2,Austin,02.04.1982
2511,,,Greg Watson,,24.11.60,USA
2512,,,Gary Roberson,,07.12.61,USA
2513,,,Wayne Johnson,,23.04.60,USA
2514,,,Herkie Walls,,18.07.61,USA
2515,50.0,1:22.23,Southern Illinois Universi,3,Des Moines,23.04.1982
2516,,,Marvin Hinton,,,USA
2517,,,Randy Geary,,,USA
2518,,,Tony Adams,,18.03.62,USA
2519,,,Michael Franks,,23.09.63,USA
2520,50.0,1:22.23,Southern Illinois Universi,1h1,Knoxville,14.04.1984
2521,,,Tony Adams,,18.03.62,USA
2522,,,Mark Hill,,,USA
2523,,,Elvis Forde,,18.11.59,BAR
2524,,,Michael Franks,,23.09.63,USA
2525,50.0,1:22.23,Auburn University,1,Gainesville,26.03.1988
2526,,,,,,USA
2527,,,,,,USA
2528,,,,,,USA
2529,,,,,,USA
2530,50.0,1:22.23,Italy,4,Portsmouth,05.06.1993
2531,,,Marco Menchini,,20.11.68,ITA
2532,,,Carlo Occhiena,,24.09.72,ITA
2533,,,Ezio Madonia,,07.08.66,ITA
2534,,,Giorgio Marras,,15.10.71,ITA
2535,50.0,1:22.23,St. Augustine's University,2r2,Gainesville,05.04.2014
2536,,,Taffawee Johnson,,10.03.88,JAM
2537,,,Burkheart Ellis Jr.,,16.09.92,BAR
2538,,,Daniel Jamieson,,03.02.93,JAM
2539,,,Joshua Edmonds,,23.07.91,USA
2540,50.0,1:22.23,Waseda University,1,Itami,05.10.2014
2541,,,Koji Hashimoto,,18.11.94,JPN
2542,,,Hiroyuki Mihara,,24.01.93,JPN
2543,,,Shotaro Aikyo,,08.11.94,JPN
2544,,,Yuki Takeshita,,27.12.92,JPN
2545,50.0,1:22.23,USATF High Performance,1r2,Gainesville,30.04.2019
2546,,,Christopher Belcher,,29.01.94,USA
2547,,,Sean McLean,,23.03.92,USA
2548,,,Trentavis Friday,,05.06.95,USA
2549,,,Marqueze Washington,,29.09.93,USA
2550,51.0,1:22.24,University of Tennessee,1,Knoxville,11.04.1981
2551,,,Willie Gault,,05.09.60,USA
2552,,,Jeff Phillips,,16.05.57,USA
2553,,,Jason Grimes,,10.09.59,USA
2554,,,Mike Miller,,29.12.59,USA
2555,51.0,1:22.24,University of Oklahoma,4,Des Moines,23.04.1982
2556,,,Donald Bly,,25.05.62,USA
2557,,,Coty Duling,,20.03.62,USA
2558,,,Fred Wilson,,24.09.61,USA
2559,,,Dannie Carter,,27.12.60,USA
2560,51.0,1:22.24,Penn All-Stars,1rA,Philadelphia,24.04.1993
2561,,,Mark Crear,,02.10.68,USA
2562,,,Raymond Stewart,,18.03.65,JAM
2563,,,John Regis,,13.10.66,GBR
2564,,,Anthony Jarrett,,13.08.68,GBR
2565,51.0,1:22.24,University of Florida,1h1,Philadelphia,28.04.2000
2566,,,Daymon Carroll,,27.04.77,USA
2567,,,Bobby Williams,,03.02.78,USA
2568,,,Geno White,,10.03.78,USA
2569,,,Stephen Jones,,25.07.78,BAR
2570,51.0,1:22.26,Athletic Attic,1rB,Tallahassee,17.03.1983
2571,,,Ronnie Taylor,,07.04.59,USA
2572,,,Mel Lattany,,10.08.59,USA
2573,,,Walter McCoy,,15.11.58,USA
2574,,,Anthony Blair,,09.09.57,USA
2575,51.0,1:22.26,Central Arizona Community,1,Walnut,21.04.1988
2576,,,,,,USA
2577,,,,,,USA
2578,,,,,,USA
2579,,,,,,USA
2580,51.0,1:22.26,Elite Athletics Internatio,3r1,Gainesville,04.04.2015
2581,,,Ronnie Ash,,02.07.88,USA
2582,,,Wayne Davis,,22.08.91,TTO
2583,,,James Harris,,18.09.91,USA
2584,,,Jeffrey Porter,,27.11.85,USA
2585,51.0,1:22.27,Southern University,1r2,Austin,05.04.1997
2586,,,Everett Jefferson,,,USA
2587,,,Jamel Jones,,,USA
2588,,,Kevin Franklin,,28.09.74,USA
2589,,,Kevin Jefferson,,16.07.75,USA
2590,51.0,1:22.27,University of Arkansas,1r2,Des Moines,27.04.2012
2591,,,Neil Braddy,,18.10.91,USA
2592,,,Marek Niit,,09.08.87,EST
2593,,,Ben Skidmore,,26.05.90,USA
2594,,,Akheem Gauntlett,,26.08.90,JAM
2595,52.0,1:22.28,Oklahoma State University,1,Des Moines,25.04.1980
2596,,,Donald Lee Briggs,,17.08.61,USA
2597,,,Steve Jones,,,USA
2598,,,Sterling Starks,,28.06.61,USA
2599,,,James Butler,,21.06.60,USA
2600,52.0,1:22.28,Hungary,1,Bourges,20.06.1981
2601,,,Attila Kovács,,02.09.60,HUN
2602,,,László Babály,,14.03.57,HUN
2603,,,István Tátar,,24.03.58,HUN
2604,,,István Nagy,,28.04.59,HUN
2605,52.0,1:22.28,Morgan State University,1h1,Philadelphia,27.04.1984
2606,,,Michael Ramsby,,,USA
2607,,,Guy Goodwin,,02.12.60,USA
2608,,,Michael Lorett,,,USA
2609,,,Jack Pierce,,23.09.62,USA
2610,52.0,1:22.28,Texas Christian University,2,Austin,05.04.1985
2611,,,Steve Crumpton,,,USA
2612,,,Andrew Smith,,29.01.64,JAM
2613,,,Byron Morrow,,13.11.65,USA
2614,,,Roscoe Tatum,,13.02.66,USA
2615,52.0,1:22.28,Texas Christian University,1,Baton Rouge,22.03.1986
2616,,,Roscoe Tatum,,13.02.66,USA
2617,,,Greg Sholars,,08.02.66,USA
2618,,,Tony Allen,,21.06.67,USA
2619,,,Andrew Smith,,29.01.64,JAM
2620,52.0,1:22.28,Baylor University,1h1,Austin,08.04.1994
2621,,,Michael Ford,,05.02.73,USA
2622,,,Tony Miller,,12.02.71,USA
2623,,,Deon Minor,,22.01.73,USA
2624,,,Raoul Howard,,11.03.74,USA
2625,52.0,1:22.28,University of Kentucky,2h1,Austin,07.04.1995
2626,,,D'Andre Jenkins,,04.01.73,USA
2627,,,DeMarcus Lindsey,,05.04.73,USA
2628,,,Ronnie Williams,,14.10.74,USA
2629,,,Tim Harden,,27.01.74,USA
2630,52.0,1:22.28,Louisiana State University,1rB,Philadelphia,25.04.1998
2631,,,Byron Logan,,19.07.74,JAM
2632,,,Michael Alridge,,27.10.73,USA
2633,,,Jermaine Grant,,14.05.74,JAM
2634,,,Curtis Perry,,26.10.74,USA
2635,52.0,1:22.28,GW Express,1,Raleigh,31.03.2012
2636,,,,,,USA
2637,,,,,,USA
2638,,,,,,USA
2639,,,,,,USA
2640,52.0,1:22.28,Texas A&M University,2r2,Austin,01.04.2017
2641,,,Robert Grant,,31.01.96,USA
2642,,,Deon Hickey,,,USA
2643,,,My'Lik Kerley,,06.06.96,USA
2644,,,Elijah Morrow,,30.10.95,USA
2645,53.0,1:22.29,North Carolina State Unive,2,Tempe,01.04.1989
2646,,,Dwight Frazier,,28.03.67,USA
2647,,,Kevin Braunskill,,31.03.69,USA
2648,,,Darian Bryant,,,USA
2649,,,Mike Brooks,,12.03.67,USA
2650,53.0,1:22.29,University of Kentucky,2,Austin,08.04.1994
2651,,,Tim Harden,,27.01.74,USA
2652,,,DeMarcus Lindsey,,05.04.73,USA
2653,,,Clyde Rudolph,,15.02.72,USA
2654,,,D'Andre Jenkins,,04.01.73,USA
2655,53.0,1:22.29,University of South Caroli,2,Gainesville,03.04.2009
2656,,,Obakeng Ngwigwa,,09.05.85,BOT
2657,,,Quentin Moore,,25.12.87,USA
2658,,,Aaron Anderson,,18.12.88,USA
2659,,,Antonio Sales,,26.01.89,USA
2660,53.0,1:22.29,Jiangshu Province,1r1,Shaoxing,13.06.2021
2661,,,Wang Xin,,06.11.99,CHN
2662,,,Suo Gaofei,,19.04.01,CHN
2663,,,Zhang Sai,,05.07.02,CHN
2664,,,Sheng Chao,,20.05.96,CHN
2665,53.0,1:22.3y,University of Texas,1,Austin,05.04.1957
2666,,,Wallace Wilson,,16.05.34,USA
2667,,,Eddie Southern,,04.01.38,USA
2668,,,Hollis Gainey,,09.03.36,USA
2669,,,Robert Whilden,,20.05.35,USA
2670,53.0,1:22.3y,Southern University,1,Des Moines,29.04.1966
2671,,,Webster Johnson,,06.04.46,USA
2672,,,George Anderson,,30.12.42,USA
2673,,,Grundy Harris,,20.09.46,USA
2674,,,Theron Lewis,,10.07.44,USA
2675,53.0,1:22.3y,San Jose State University,1,Knoxville,19.04.1969
2676,,,Roy Davis,(20.8y,,USA
2677,,,Lee Evans,,25.02.47,USA
2678,,,Ronnie Ray Smith,,28.03.49,USA
2679,,,John Carlos,(19.4y,05.06.45,USA
2680,53.0,1:22.3y,San Jose State University,1,Des Moines,24.04.1969
2681,,,Roy Davis,,,USA
2682,,,Kirk Clayton,,04.02.47,USA
2683,,,Ronnie Ray Smith,,28.03.49,USA
2684,,,John Carlos,,05.06.45,USA
2685,53.0,1:22.3y,Indiana University,2,Austin,24.04.1970
2686,,,Mike Goodrich,,17.05.48,USA
2687,,,Mike Miller,,11.11.44,USA
2688,,,Ken Lundgren,,,USA
2689,,,Larry Highbaugh,,14.01.49,USA
2690,53.0,1:22.3,Tobias Striders,1,Walnut,24.04.1977
2691,,,Randy Williams,,23.08.53,USA
2692,,,Guy Abrahams,,07.03.53,PAN
2693,,,Donald Quarrie,,25.02.51,JAM
2694,,,Leon Brown,,07.04.50,USA
2695,53.0,1:22.3y,Tobias Striders,3,San José,25.03.1978
2696,,,,,,USA
2697,,,,,,USA
2698,,,,,,USA
2699,,,,,,USA
2700,53.0,1:22.3,University of Tenessee,1h1,Philadelphia,28.04.1978
2701,,,Al Horne,,,USA
2702,,,Jerome Morgan,,15.10.56,USA
2703,,,Ronnie Harris,,15.12.56,USA
2704,,,Jason Grimes,,10.09.59,USA
2705,53.0,1:22.3A,University of Southern Cal,1,San José,14.04.1979
2706,,,Michael Simmons,,21.12.56,USA
2707,,,Billy Mullins,,01.02.58,USA
2708,,,James Sanford,,27.12.57,USA
2709,,,Colin Bradford,,30.05.55,JAM
2710,53.0,1:22.3,Tiger International,1,Houston,18.03.1983
2711,,,Greg Moore,,08.11.59,USA
2712,,,Tony Darden,,02.09.57,USA
2713,,,Bill Collins,,20.11.50,USA
2714,,,Fred Taylor,,05.11.57,USA
2715,53.0,1:22.3,Odessa Community College,1,Houston,19.03.1988
2716,,,,,,USA
2717,,,,,,USA
2718,,,,,,USA
2719,,,,,,USA
2720,53.0,1:22.30,Blinn College,1,Houston,23.03.1991
2721,,,Dwayne Dunn,,11.01.71,USA
2722,,,Dennis Mowatt,,28.10.69,JAM
2723,,,Darnell Hall,,26.09.71,USA
2724,,,Henry Neal,,28.10.70,USA
2725,53.0,1:22.30,Louisiana State University,2rB,Philadelphia,24.04.1993
2726,,,Reggie Jones III,,08.05.71,USA
2727,,,Glenroy Gilbert,,31.08.68,CAN
2728,,,Chris King,,16.11.69,USA
2729,,,Fabian Muyaba,,30.09.70,ZIM
2730,53.0,1:22.30,Louisiana State University,3,Austin,08.04.1994
2731,,,Eddie Kennison,,20.01.73,USA
2732,,,Bryant Williams,,25.03.71,USA
2733,,,Derrick Thymes,,14.01.72,USA
2734,,,Fabian Muyaba,,30.09.70,ZIM
2735,53.0,1:22.30,Vector Sports,2,Tempe,01.04.1995
2736,,,,,,USA
2737,,,,,,USA
2738,,,,,,USA
2739,,,,,,USA
2740,53.0,1:22.30,Fast Lane,1,Walnut,19.04.1998
2741,,,Joselyn Thomas,,11.07.71,SLE
2742,,,Josephus Thomas,,11.07.71,SLE
2743,,,John Regis,,13.10.66,GBR
2744,,,Nigel Stickings,,01.04.71,GBR
2745,55.0,1:22.31,International Select,2,Birmingham,23.06.1989
2746,,,Edgardo Guilbe,,10.03.66,PUR
2747,,,Darren Clark,,06.09.65,AUS
2748,,,Olapade Adeniken,,19.08.69,NGR
2749,,,Gabriel Okon,,15.03.66,NGR
2750,55.0,1:22.31,Texas Christian University,1,Austin,02.04.1993
2751,,,Dennis Mowatt,,28.10.69,JAM
2752,,,Brashant Carter,,30.11.73,USA
2753,,,Dallas Cowman,,,USA
2754,,,Richard Jones,,10.12.73,GUY
2755,55.0,1:22.31,University of Texas El Pas,2r3,Austin,05.04.1997
2756,,,Ronald Promesse,,31.08.74,LCA
2757,,,Addis Huyler,,27.02.77,BAR
2758,,,William Mata,,15.07.77,USA
2759,,,Obadele Thompson,,30.03.76,BAR
2760,55.0,1:22.31,Purdue University,1r2,Austin,05.04.2003
2761,,,Jamar Green,,19.08.93,USA
2762,,,Jacques Reeves,,08.10.82,USA
2763,,,Prentice Stovall,,30.11.80,USA
2764,,,Kenneth Baxter,,17.04.82,USA
2765,55.0,1:22.31,University of Florida,3rB,Philadelphia,26.04.2003
2766,,,Rickey Harris,,29.09.81,USA
2767,,,Kyle Farmer,,15.04.83,USA
2768,,,Ahmad Jasmine,,06.12.82,USA
2769,,,Sékou Clarke,,07.10.83,JAM
