,0,1,2,3,4,5,6,7,8
212,20,59:25,Aziz Lahbabi,MAR,03.02.91,1,Roma-Ostia Lido,,02.03.2014
213,20,59:25,Albert Kangogo,KEN,16.08.87,4,København,,17.09.2017
214,20,59:25,Jemal Yimer,ETH,11.09.96,1,Houston,,19.01.2020
215,20,59:25,Daniel Mateiko,KEN,04.08.98,3,København,,19.09.2021
216,20,59:25,Edmond Kipngetich,KEN,30.04.94,7,København,,18.09.2022
217,21,59:26,Francis Kibiwott,KEN,15.09.78,2,Berlin,,01.04.2007
218,21,59:26,Samuel Wanjiru,KEN,10.11.86,1,Granollers,,03.02.2008
219,21,59:26,Geoffrey Kamworor,KEN,28.11.92,4,Den Haag,,11.03.2012
220,21,59:26,Edwin Kiptoo,KEN,28.12.87,4,New Delhi,,29.11.2015
221,21,59:26,Jonathan Maiyo,KEN,05.05.88,5,New Delhi,,29.11.2015
222,21,59:26,Augustine Choge,KEN,21.01.87,3,Ra's Al Khaymah,,10.02.2017
223,21,59:26,Bernard Ngeno,KEN,10.08.96,2,Houston,,19.01.2020
224,21,59:26,Yemaneberhan Crippa,ITA,15.10.96,1,Napoli,,27.02.2022
225,22,59:27a,Wilson Kiprotich Kebenei,KEN,20.07.80,3,Lisboa,,13.03.2005
226,22,59:27,Patrick Ivuti,KEN,30.06.78,4,Rotterdam,,09.09.2007
227,22,59:27a,Jonathan Maiyo,KEN,05.05.88,2,Newcastle-South,Shields,18.09.2011
228,22,59:27,Stephen Kibet Kosgei,KEN,09.11.86,1,Valencia,,23.10.2016
229,22,59:27,Vincent Rono,KEN,22.06.86,1,Lille,,02.09.2017
230,22,59:27a,Mohamed Farah,GBR,23.03.83,1,Newcastle-South,Shields,09.09.2018
231,22,59:27,El Hassan El Abbassi,BRN,13.04.84,7,Valencia,,28.10.2018
232,22,59:27,Edwin Kiptoo,KEN,14.08.93,4,København,,15.09.2019
233,22,59:27,Shadrack Korir,KEN,10.02.96,3,Houston,,19.01.2020
234,23,59:28,Robert Kipchumba,KEN,24.02.84,2,Rotterdam,,10.09.2006
235,23,59:28,Jonathan Maiyo,KEN,05.05.88,8,New Delhi,,23.11.2014
236,23,59:28,Cyprian Kotut,KEN,06.06.92,2,Den Haag,,08.03.2015
237,23,59:28,Alex Oloitiptip,KEN,20.12.90,2,København,,13.09.2015
238,23,59:28,Stephen Kibet Kosgei,KEN,09.11.86,2,København,,18.09.2016
239,23,59:28,Leonard Barsoton,KEN,21.10.94,5,København,,17.09.2017
240,23,59:28,Edwin Kiptoo,KEN,14.08.93,6,København,,16.09.2018
241,23,59:28,Simon Cheprot,KEN,02.07.93,8,Valencia,,28.10.2018
242,23,59:28,Philemon Kiplimo,KEN,10.10.98,4,Houston,,19.01.2020
243,23,59:28,Felix Kipkoech,KEN,01.02.98,1,Valencia,,24.10.2021
244,23,59:28,Joshua Belet,KEN,10.02.98,2,Napoli,,27.02.2022
245,24,59:29,Evans Kiprop Cheruiyot,KEN,10.05.82,2,Berlin,,02.04.2006
246,24,59:29,Patrick Makau,KEN,02.03.85,1,Rotterdam,,14.09.2008
247,24,59:29,Evans Kiprop Cheruiyot,KEN,10.05.82,2,Rotterdam,,14.09.2008
248,24,59:29,Albert Kangogo,KEN,16.08.87,3,København,,18.09.2016
249,24,59:29,Mustapha El Aziz,MAR,24.12.85,2,Valencia,,23.10.2016
250,24,59:29,Abel Kipchumba,KEN,03.02.94,9,Valencia,,28.10.2018
251,24,59:29,Solomon Yego,KEN,10.05.87,3,Barcelona,,19.02.2023
252,25,59:30a,Martin Lel,KEN,29.10.78,1,Lisboa,,26.03.2006
