,0,1,2,3,4,5,6,7,8
210,19,12.63,2.4,Michelle Jenneke,AUS,23.06.93,2h3,Birmingham,05.08.2022
211,19,12.63,3.2,Rayniah Jones,USA,28.09.01,2r1,Jacksonville,29.04.2023
212,21,12.64,2.1,Johanna Klier,GDR,13.09.52,1,Dresden,12.08.1978
213,21,12.64,5.0,Anne Piquereau,FRA,15.06.64,3,Dijon,12.06.1994
214,21,12.64,3.2,Svetla Dimitrova,BUL,27.01.70,2h6,Sevilla,25.08.1999
215,21,12.64,5.1,Melissa Morrison,USA,09.07.71,1r1,Atlanta,03.04.2004
216,21,12.64,2.2,Priscilla Lopes-Schli,CAN,26.08.82,1,Belém,20.05.2007
217,21,12.64,2.4,Michelle Perry,USA,01.05.79,2h2,Eugene,27.06.2009
218,21,12.64,2.5,Loreal Smith,USA,12.10.85,2s2,Eugene,26.06.2011
219,21,12.64,3.3,Tiffany Porter,GBR,13.11.87,3rA,Lausanne,30.06.2011
220,21,12.64,3.1,Nia Ali,USA,23.10.88,3,Edmonton,29.06.2013
221,21,12.64,2.6,Queen Claye,USA,10.09.88,1rA,Nassau,16.04.2016
222,21,12.64,3.3,Rushelle Burton,JAM,04.12.97,1,Austin,31.03.2018
223,21,12.64,2.4,Elvira Herman,BLR,09.01.97,1h2,Samorín,29.06.2018
224,21,12.64,3.6,Christina Clemons,USA,29.05.90,1,Leavenworth,01.05.2021
225,21,12.64,3.9,Cynthia Sember,GBR,05.08.94,1h2,Manchester,26.06.2022
226,21,12.64,2.8,Danielle Williams,JAM,14.09.92,2h2,Gainesville,15.04.2023
227,22,12.65,4.1,Cornelia Oschkenat,GER,29.10.61,2h1,Dresden,27.07.1984
228,22,12.65,3.2,Dawn Bowles,USA,12.11.68,1q1,Atlanta,22.06.1996
229,22,12.65,2.6,Sharon Couch,USA,13.09.69,1,Hechtel,07.08.1999
230,22,12.65,2.8,Joanna Hayes,USA,23.12.76,2,Carson,01.06.2003
231,22,12.65,2.1,Lolo Jones,USA,05.08.82,2h1,Oslo,02.06.2006
232,22,12.65,3.1,Lacena Golding-Clarke,JAM,20.03.75,3,Eugene,08.06.2008
233,22,12.65,2.8,Hyleas Fountain,USA,14.01.81,1h2,Eugene,27.06.2008
234,22,12.65,3.3,Virginia Crawford,USA,07.09.83,4rA,Lausanne,30.06.2011
235,22,12.65,3.8,Shermaine Williams,JAM,04.02.90,2r1,Clermont,02.06.2012
236,22,12.65,2.6,Tenaya Jones,USA,22.03.89,1r1,Montverde,01.06.2013
237,22,12.65,2.3,Rushelle Burton,JAM,04.12.97,2r1,Austin,15.04.2017
