,0,1,2,3,4,5
3916,,,Ana Cláudia Lemos Silva,,06.11.88,BRA
3917,,,Vanda Gomes,,07.11.88,BRA
3918,,,Franciela Krasucki,,26.04.88,BRA
3919,,,Rosângela Santos,,20.12.90,BRA
3920,77.0,42.85,Canada,4rA,Nassau,03.05.2015
3921,,,Crystal Emmanuel,,27.11.91,CAN
3922,,,Kimberly Hyacinthe,,28.03.89,CAN
3923,,,Shai Davis,,04.12.93,CAN
3924,,,Khamica Bingham,(10.29),15.06.94,CAN
3925,77.0,42.85,University of Kentucky,4,Starkville,16.05.2015
3926,,,Dezerea Bryant,,27.04.93,USA
3927,,,Keilah Tyson,,06.11.92,USA
3928,,,Kenyattia Hackworth,,15.09.93,USA
3929,,,Dominique Booker,,10.02.92,USA
3930,77.0,42.85,University of Florida -A,1rA,Gainesville,02.04.2016
3931,,,Robin Reynolds,,22.02.94,USA
3932,,,Shayla Sanders,,06.01.94,USA
3933,,,Skylar Ross-Ransom,,19.02.95,USA
3934,,,Kyra Jefferson,,23.09.94,USA
3935,77.0,42.85,University of Southern Cal,1,Palo Alto,13.05.2018
3936,,,Anglerne Annelus,,10.01.97,USA
3937,,,Kendall Ellis,,08.03.96,USA
3938,,,Deanna Hill,,13.04.96,USA
3939,,,Twanisha Terry,,24.01.99,USA
3940,77.0,42.85,Great Britain & N.I. - 2,4,London,22.07.2018
3941,,,Kristal Awuah,,07.08.99,GBR
3942,,,Ashleigh Nelson,,20.02.91,GBR
3943,,,Corinne Humphreys,,07.11.91,GBR
3944,,,Lorraine Ugen,,22.08.91,GBR
3945,77.0,42.85,Louisiana State University,2,Baton Rouge,30.04.2022
3946,,,Alia Armstrong,,28.12.00,USA
3947,,,Favour Ofili,,31.12.02,NGR
3948,,,Symone Mason,,31.08.99,USA
3949,,,Thelma Davies,,08.05.00,USA
3950,79.0,42.86,University of Texas,3,Sacramento,13.06.2003
3951,,,LaToya Phelps,,30.06.84,USA
3952,,,Sanya Richards,,26.02.85,JAM
3953,,,Natasha Staten,,02.12.81,USA
3954,,,Aleah Williams,,07.01.81,USA
3955,79.0,42.86,France,1h2,Helsinki,12.08.2005
3956,,,Patricia Buval,,22.01.76,FRA
3957,,,Lina Jacques-Sébastien,,10.05.85,FRA
3958,,,Fabé Dia,,14.02.77,FRA
3959,,,Christine Arron,,13.09.73,FRA
3960,79.0,42.86,Louisiana State University,2,Austin,01.04.2017
3961,,,Mikiah Brisco,,14.07.96,USA
3962,,,Kortnei Johnson,,11.08.97,USA
3963,,,Jada Martin,,08.06.95,USA
3964,,,Aleia Hobbs,,24.02.96,USA
3965,79.0,42.86,University of Oregon,1h1,Eugene,10.06.2021
3966,,,Jadyn Mays,,02.04.02,USA
3967,,,Kemba Nelson,,23.02.00,JAM
3968,,,Jasmin Reed,,21.02.00,USA
3969,,,Danyel White,,10.02.98,USA
3970,79.0,42.87,German Democratic Republic,1,Potsdam,21.08.1987
3971,,,Silke Möller,,20.06.64,GER
3972,,,Heike Morgenstern,,13.12.62,GDR
3973,,,Kerstin Behrendt,,02.09.67,GER
3974,,,Marlies Göhr,,21.03.58,GDR
3975,79.0,42.87,United States,1,Nice,15.07.1992
3976,,,Evelyn Ashford,,15.04.57,USA
3977,,,Esther Jones,,07.04.69,USA
3978,,,Carlette Guidry,,04.09.68,USA
3979,,,Gwen Torrence,,12.06.65,USA
3980,79.0,42.87,France,1h2,Budapest,22.08.1998
3981,,,Katia Benth,,16.11.75,FRA
3982,,,Frédérique Bangué,,31.12.76,FRA
3983,,,Sylviane Félix,,31.10.77,FRA
3984,,,Christine Arron,,13.09.73,FRA
3985,79.0,42.87,University of Texas,1,Sacramento,10.06.2005
3986,,,Ashlee Williams,,27.03.84,USA
3987,,,Melaine Walker,,01.01.83,JAM
3988,,,Jerrika Chapple,,11.09.84,USA
3989,,,Marshevet Hooker,,25.09.84,USA
3990,79.0,42.87,United States - Red,1r1,Philadelphia,28.04.2007
3991,,,Me'Lisa Barber,,04.10.80,USA
3992,,,Allyson Felix,,18.11.85,USA
3993,,,Muna Lee,,30.10.81,USA
3994,,,Lauryn Williams,,11.09.83,USA
3995,79.0,42.87,Great Britain & N.I.,4,Osaka,01.09.2007
3996,,,Laura Turner,(11.13),12.08.82,GBR
3997,,,Montell Douglas,(10.70),24.01.86,GBR
3998,,,Emiliy Freeman,(10.55),24.11.80,GBR
3999,,,Joice Maduaka,(10.49),30.09.73,GBR
4000,79.0,42.87,Germany,3,Berlin,22.08.2009
4001,,,Marion Wagner,(11.84),01.02.78,GER
4002,,,Anne Möllinger,(10.54),27.09.85,GER
4003,,,Cathleen Tschirch,(10.63),23.07.79,GER
4004,,,Verena Sailer,(10.26),16.10.85,GER
4005,79.0,42.87,Texas A&M University,1r2,Austin,09.04.2011
4006,,,Ashley Collier,,04.02.92,USA
4007,,,Jeneba Tarmoh,,27.09.89,USA
4008,,,Dominique Duncan,,07.05.90,USA
4009,,,Jessica Beard,,08.01.89,USA
4010,79.0,42.87,Bobby Kersee All-Stars,1rA,Walnut,21.04.2012
4011,,,Virginia Crawford,,07.09.83,USA
4012,,,Jeneba Tarmoh,,27.09.89,USA
4013,,,Dawn Nelson,,14.06.84,USA
4014,,,Allyson Felix,,18.11.85,USA
4015,79.0,42.87,Great Britain & N.I.,3,Moskva,18.08.2013
4016,,,Dina Asher-Smith,,04.12.95,GBR
4017,,,Ashleigh Nelson,,20.02.91,GBR
4018,,,Annabelle Lewis,,20.03.89,GBR
4019,,,Hayley Jones,,14.09.88,GBR
4020,79.0,42.87,Trinidad & Tobago,2h2,Nassau,03.05.2015
4021,,,Kamaria Durant,,24.02.91,TTO
4022,,,Michelle-Lee Ahye,,10.04.92,TTO
4023,,,Reyare Thomas,,23.11.87,TTO
4024,,,Kai Selvon,(10.47),13.04.92,TTO
4025,79.0,42.87,Suisse,2h1,Amsterdam,09.07.2016
4026,,,Ajla Del Ponte,,15.07.96,SUI
4027,,,Sarah Atcho,,01.06.95,SUI
4028,,,Ellen Sprunger,,05.08.86,SUI
4029,,,Salomé Kora,,08.06.94,SUI
4030,79.0,42.87,People's Republic of China,1,Ad-Dawhah,23.04.2019
4031,,,Liang Xiaojing,,07.04.97,CHN
4032,,,Wei Yongli,,11.10.91,CHN
4033,,,Kong Lingwei,,28.07.95,CHN
4034,,,Ge Manqi,,13.10.97,CHN
4035,79.0,42.87,Louisiana State University,1r1,Austin,27.03.2021
4036,,,Tonea Marshall,,17.12.98,USA
4037,,,Favour Ofili,,31.12.02,NGR
4038,,,Symone Mason,,31.08.99,USA
4039,,,Amber Anning,,18.11.00,GBR
4040,79.0,42.87,University of Oregon,1,Los Angeles,16.05.2021
4041,,,Jadyn Mays,,02.04.02,USA
4042,,,Kemba Nelson,,23.02.00,JAM
4043,,,Jasmin Reed,,21.02.00,USA
4044,,,Danyel White,,10.02.98,USA
4045,79.0,42.87,Ohio State University,1h3,Bloomington,28.05.2022
4046,,,Yanique Dayle,,31.12.98,JAM
4047,,,Anavia Battle,,28.03.99,USA
4048,,,Nya Bussey,,01.07.01,USA
4049,,,Leah Bertrand,,26.07.02,TTO
4050,79.0,42.87,United States - White,5rA,Austin,01.04.2023
4051,,,Kendra Harrison,,18.09.92,USA
4052,,,Anavia Battle,,28.03.99,USA
4053,,,Alaysha Johnson,,20.07.96,USA
4054,,,Karimah Davis,,23.11.98,USA
4055,81.0,42.88,United States,1,Ciudad de Méxi,20.10.1968
4056,,,Barbara Ferrell,,29.07.47,USA
4057,,,Margaret Bailes,,23.01.51,USA
4058,,,Mildrette Netter,,16.06.48,USA
4059,,,Wyomia Tyus,,29.08.45,USA
4060,81.0,42.88,German Democratic Republic,1h2,München,09.09.1972
4061,,,Evelyn Kaufer,,22.02.53,GDR
4062,,,Christine Heinich,,08.07.49,GDR
4063,,,Bärbel Struppert,,26.09.50,GDR
4064,,,Renate Stecher,,12.05.50,GDR
4065,81.0,42.88,Soviet Union,2,Karl-Marx-Stad,25.06.1977
4066,,,Lyudmila Maslakova,,26.07.52,RUS
4067,,,Vera Anisimova,,25.05.52,RUS
4068,,,Marina Sidorova,,16.01.50,RUS
4069,,,Lyudmila Kondratyeva,,11.04.58,RUS
4070,81.0,42.88,US - South,1,Berkeley,14.07.1984
4071,,,Chandra Cheeseborough,,10.01.59,USA
4072,,,Jackie Washington,,17.07.62,USA
4073,,,Brenda Cliette,,05.09.63,USA
4074,,,Randy Givens,,27.03.62,USA
4075,81.0,42.88,Soviet Union,1h1,Seoul,30.09.1988
4076,,,Maya Azarashvili,,06.04.64,GEO
4077,,,Galina Malchugina,,17.12.62,RUS
4078,,,Marina Zhirova,,06.06.63,RUS
4079,,,Natalya Voronova,,09.07.65,RUS
4080,81.0,42.88,Soviet Union,2,Bryansk,14.07.1989
4081,,,Marina Markina,,19.03.62,RUS
4082,,,Natalya Kovtun,,27.05.64,RUS
4083,,,Galina Malchugina,,17.12.62,RUS
4084,,,Natalya Voronova,,09.07.65,RUS
4085,81.0,42.88,Texas University,1,Eugene,31.05.1991
4086,,,Stacey Clack,,06.02.71,USA
4087,,,Tamela Saldana,,22.01.69,USA
4088,,,Michelle Williams,,12.05.66,JAM
4089,,,Carlette Guidry,,04.09.68,USA
4090,81.0,42.88,Texas A&M University,1r2,Boulder,18.05.2008
4091,,,Elizabeth Adeoti,,12.06.88,USA
4092,,,Porscha Lucas,,18.06.88,USA
4093,,,Simone Facey,,07.05.85,JAM
4094,,,Gabrielle Mayo,,26.01.89,USA
4095,81.0,42.88,Texas A&M University,1,Eugene,08.06.2013
4096,,,LaKeidra Stewart,,08.10.89,USA
4097,,,Ashton Purvis,,12.07.92,USA
4098,,,Kamaria Brown,,21.12.92,USA
4099,,,Ashley Collier,,04.02.92,USA
4100,81.0,42.88,Ukraina,1h2,Kazan,11.07.2013
4101,,,Oleysa Povh,,18.10.87,UKR
4102,,,Nataliya Pogrebnyak,,19.02.88,UKR
4103,,,Mariya Ryemyen,,02.08.87,UKR
4104,,,Viktoriya Pyatachenko,,05.07.89,UKR
4105,81.0,42.88,Trinidad & Tobago,5rA,Nassau,03.05.2015
4106,,,Kamaria Durant,,24.02.91,TTO
4107,,,Michelle-Lee Ahye,,10.04.92,TTO
4108,,,Reyare Thomas,,23.11.87,TTO
4109,,,Kai Selvon,(10.31),13.04.92,TTO
4110,81.0,42.88,The Netherlands,1r2,Iráklio,20.06.2015
4111,,,Nadine Visser,,09.02.95,NED
4112,,,Dafne Schippers,,15.06.92,NED
4113,,,Naomi Sedney,,17.12.94,NED
4114,,,Jamile Samuel,,24.04.92,NED
4115,81.0,42.88,University of Oregon,1,Eugene,09.04.2016
4116,,,Jasmine Todd,,23.12.93,USA
4117,,,Deajah Stevens,,19.05.95,USA
4118,,,Hannah Cunliffe,,09.01.96,USA
4119,,,Ariana Washington,,04.09.96,USA
4120,81.0,42.88,The Netherlands,5h1,Rio de Janeiro,18.08.2016
4121,,,Jamile Samuel,,24.04.92,NED
4122,,,Dafne Schippers,,15.06.92,NED
4123,,,Tessa Van Schagen,,02.02.94,NED
4124,,,Naomi Sedney,,17.12.94,NED
4125,81.0,42.88,Great Britain & N.I.,2r1,Genève,09.06.2018
4126,,,Shannon Hylton,,19.12.96,GBR
4127,,,Imani Lansiquot,,17.12.97,GBR
4128,,,Bianca Williams,,18.12.93,GBR
4129,,,Ashleigh Nelson,,20.02.91,GBR
4130,81.0,42.88,University of Southern Cal,1h1,College Statio,29.05.2021
4131,,,Jasmine Jones,,30.11.01,USA
4132,,,Anglerne Annelus,,10.01.97,USA
4133,,,Lanae-Tava Thomas,,28.01.01,USA
4134,,,Twanisha Terry,,24.01.99,USA
4135,82.0,42.89,German Democratic Republic,1,Potsdam,03.08.1983
4136,,,Silke Möller,,20.06.64,GER
4137,,,Marita Koch,,18.02.57,GDR
4138,,,Ingrid Auerswald,,02.09.57,GDR
4139,,,Marlies Göhr,,21.03.58,GDR
4140,82.0,42.89,Soviet Union,2,Karl-Marx-Stad,20.06.1987
4141,,,Olga Zolotaryova,,01.11.61,RUS
4142,,,Natalya Voronova,,09.07.65,RUS
4143,,,Olga Bogoslovskaya,,20.05.64,RUS
4144,,,Irina Slyusar,,19.03.63,UKR
4145,82.0,42.89,Bulgaria,1,Ankara,16.07.1988
4146,,,Tsvetanka Ilieva,,01.03.63,BUL
4147,,,Anelia Nuneva,,30.06.62,BUL
4148,,,Nadezhda Georgieva,,02.09.61,BUL
4149,,,Valya Valova,,23.08.61,BUL
4150,82.0,42.89,Cuba,6,Stuttgart,22.08.1993
4151,,,Miriam Ferrer,,18.06.63,CUB
4152,,,Aliuska López,,29.08.69,CUB
4153,,,Daisy Julia Duporty,,09.02.71,CUB
4154,,,Liliana Allen,,24.05.70,CUB
4155,82.0,42.89,France,7,Tokyo,06.08.2021
4156,,,Carolle Zahi,,12.06.94,FRA
4157,,,Orlann Ombissa-Dzangue,,26.05.91,FRA
4158,,,Gemima Joseph,,17.10.01,FRA
4159,,,Cynthia Leduc,,16.02.97,FRA
4160,83.0,42.9,German Democratic Republic,1,Dresden,21.06.1975
4161,,,Monika Hamann,,08.06.54,GDR
4162,,,Renate Stecher,,12.05.50,GDR
4163,,,Carla Bodendorf,,13.08.53,GDR
4164,,,Doris Maletzki,,11.06.52,GDR
4165,83.0,42.9,United States,1,Ciudad de Méxi,20.10.1975
4166,,,Martha Watson,,19.08.46,USA
4167,,,Brenda Morehead,,05.10.57,USA
4168,,,Chandra Cheeseborough,,10.01.59,USA
4169,,,Pamela Jiles,,10.07.55,USA
4170,83.0,42.9,Bulgaria,1,Sofia,31.05.1987
4171,,,Ginka Zagorcheva,,12.04.58,BUL
4172,,,Anelia Nuneva,,30.06.62,BUL
4173,,,Nadezhda Georgieva,,02.09.61,BUL
4174,,,Yordanka Donkova,,28.09.61,BUL
4175,83.0,42.9,United States,1,Zagreb,19.07.1987
4176,,,Wendy Vereen,,24.04.66,USA
4177,,,Jackie Washington,,17.07.62,USA
4178,,,Dannette Young,,06.10.64,USA
4179,,,Gwen Torrence,,12.06.65,USA
4180,83.0,42.9,Germany,1,Helsinki,13.08.1994
4181,,,Melanie Paschke,,29.06.70,GER
4182,,,Bettina Zipp,,29.04.72,GER
4183,,,Silke Knoll,,21.02.67,GER
4184,,,Silke Lichtenhagen,,20.11.73,GER
4185,83.0,42.9,Texas University,1,Austin,03.04.1999
4186,,,Kim McGruder,,02.04.77,USA
4187,,,Nanceen Perry,,19.04.77,USA
4188,,,Lakeesha White,,29.07.80,USA
4189,,,LaKeisha Backus,,15.12.76,USA
4190,83.0,42.9,France,1,Paris,19.06.1999
4191,,,Patricia Girard,,18.04.68,FRA
4192,,,Muriel Hurtis,,25.03.79,FRA
4193,,,Fabé Dia,,14.02.77,FRA
4194,,,Christine Arron,,13.09.73,FRA
4195,83.0,42.9,DLV-Auswahl I,1,Dortmund,08.06.2002
4196,,,Melanie Paschke,,29.06.70,GER
4197,,,Gabriele Rockmeier,,29.11.73,GER
4198,,,Sina Schielke,,19.05.81,GER
4199,,,Marion Wagner,,01.02.78,GER
4200,83.0,42.9,Russia,2h1,Osaka,01.09.2007
4201,,,Irina Khabarova,,18.03.66,RUS
4202,,,Natalya Rusakova,,12.12.80,RUS
4203,,,Yuliya Gushchina,,04.03.83,RUS
4204,,,Yevgeniya Polyakova,,29.05.83,RUS
4205,83.0,42.9,Texas A&M University,1,Norman,15.05.2011
4206,,,Gabrielle Mayo,,26.01.89,USA
4207,,,Jeneba Tarmoh,,27.09.89,USA
4208,,,Dominique Duncan,,07.05.90,USA
4209,,,Ashley Collier,,04.02.92,USA
4210,83.0,42.9,The Netherlands,1,Genève,02.06.2012
4211,,,Janice Babel,,10.11.92,NED
4212,,,Kadene Vassell,,29.01.89,NED
4213,,,Eva Lubbers,,06.02.92,NED
4214,,,Jamile Samuel,,24.04.92,NED
4215,83.0,42.9,Texas A&M University,1h2,Des Moines,06.06.2012
4216,,,LaKeidra Stewart,,08.10.89,USA
4217,,,Olivia Ekponé,,05.01.93,USA
4218,,,Dominique Duncan,,07.05.90,USA
4219,,,Ashley Collier,,04.02.92,USA
4220,83.0,42.9,Germany,4,Moskva,18.08.2013
4221,,,Yasmin Kwadwo,,09.11.90,GER
4222,,,Inna Weit,,05.08.88,GER
4223,,,Tatjana Pinto,,02.07.92,GER
4224,,,Verena Sailer,,16.10.85,GER
4225,83.0,42.9,Jamaica,2rA,Philadelphia,30.04.2016
4226,,,Gayon Evans,,15.01.90,JAM
4227,,,Elaine Thompson-Herah,,28.06.92,JAM
4228,,,Kerron Stewart,,16.04.84,JAM
4229,,,Shelly-Ann Fraser-Pryce,,27.12.86,JAM
4230,83.0,42.9,University of Southern Cal,2,Eugene,11.06.2016
4231,,,Destinee Brown,,06.07.94,USA
4232,,,Deanna Hill,,13.04.96,USA
4233,,,Alexis Faulknor,,22.09.94,USA
4234,,,TyNia Gaither,,16.03.93,BAH
4235,83.0,42.9,United States - Blue,3rA,Philadelphia,29.04.2017
4236,,,Lekeisha Lawson,,03.06.87,USA
4237,,,Tawanna Meadows,,04.08.86,USA
4238,,,Mikele Barber,,04.10.80,USA
4239,,,Alexis Love,,24.04.91,USA
4240,83.0,42.9,Italy,5h2,Ad-Dawhah,04.10.2019
4241,,,Johanelis Herrera Abreu,,11.08.95,ITA
4242,,,Gloria Hooper,,03.03.92,ITA
4243,,,Anna Bongiorni,,15.09.93,ITA
4244,,,Irene Siragusa,,23.06.93,ITA
4245,83.0,42.9,The Buford Bailey Track Cl,2r2,Austin,27.03.2021
4246,,,Rushelle Burton,,04.12.97,JAM
4247,,,Gabrielle Thomas,,07.12.96,USA
4248,,,Morolake Akinosun,,17.05.94,USA
4249,,,Ashley Henderson,,04.12.95,USA
4250,83.0,42.9,Louisiana State University,1,Baton Rouge,02.04.2022
4251,,,Alia Armstrong,,28.12.00,USA
4252,,,Leah Phillips,,14.08.02,USA
4253,,,Tionna Brown,,08.01.02,USA
4254,,,Favour Ofili,,31.12.02,NGR
4255,85.0,42.91,Soviet Union,3,Düsseldorf,04.09.1977
4256,,,Vera Anisimova,,25.05.52,RUS
4257,,,Lyudmila Maslakova,,26.07.52,RUS
4258,,,Marina Sidorova,,16.01.50,RUS
4259,,,Lyudmila Storozhkova,,19.11.55,UZB
4260,85.0,42.91,United States,1,Indianapolis,16.08.1987
4261,,,Sheila Echols,,02.10.64,USA
4262,,,Gwen Torrence,,12.06.65,USA
4263,,,Michelle Burrell,,08.05.65,USA
4264,,,Gail Devers,,19.11.66,USA
4265,85.0,42.91,"Africa, Nigeria",4,Johannesburg,13.09.1998
4266,,,Chioma Ajunwa,,25.12.70,NGR
4267,,,Endurance Ojokolo,,29.09.75,NGR
4268,,,Rose Aboaja,,28.12.78,NGR
4269,,,Mary Onyali,,03.02.68,NGR
4270,85.0,42.91,Russia,2,Paris,19.06.1999
4271,,,Natalya Ignatova,,03.01.74,RUS
4272,,,Oksana Ekk,,26.11.74,RUS
4273,,,Irina Khabarova,,18.03.66,RUS
4274,,,Svetlana Goncharenko,,26.05.71,RUS
4275,85.0,42.91,United States - All Stars,1,Lawrence,22.04.2006
4276,,,Rachelle Smith,,30.06.81,USA
4277,,,Allyson Felix,,18.11.85,USA
4278,,,Kia Davis,,23.05.76,USA
4279,,,Muna Lee,,30.10.81,USA
4280,85.0,42.91,Texas A&M University,2rA,Austin,04.04.2009
4281,,,Khrystal Carter,,19.09.88,USA
4282,,,Porscha Lucas,,18.06.88,USA
4283,,,Alison George,,03.01.88,GRN
4284,,,Gabrielle Mayo,,26.01.89,USA
4285,85.0,42.91,Brazil,7,London,10.08.2012
4286,,,Ana Cláudia Lemos Silva,,06.11.88,BRA
4287,,,Franciela Krasucki,,26.04.88,BRA
4288,,,Evelyn dos Santos,,11.04.85,BRA
4289,,,Rosângela Santos,,20.12.90,BRA
4290,85.0,42.91,Great Britain & N.I.,1,Gainesville,19.04.2014
4291,,,Sophie Papps,,06.10.94,GBR
4292,,,Anyika Onuora,,28.10.84,GBR
4293,,,Jodie Williams,,28.09.93,GBR
4294,,,Desirèe Henry,,26.08.95,GBR
4295,85.0,42.91,University of Oregon,3,Eugene,11.06.2016
4296,,,Sasha Wallace,,21.09.95,USA
4297,,,Deajah Stevens,,19.05.95,USA
4298,,,Danielle Barbian,,03.03.93,USA
4299,,,Ariana Washington,,04.09.96,USA
4300,85.0,42.91,University of Alabama,1h3,Lexington,27.05.2017
4301,,,Quanesha Burks,,15.03.95,USA
4302,,,Diamond Gause,,04.04.94,USA
4303,,,Symone Darius,,01.03.98,USA
4304,,,Janel Pate,,05.11.96,USA
4305,85.0,42.91,University of Florida,1h1,Eugene,08.06.2017
4306,,,Skylar Ross-Ransom,,19.02.95,USA
4307,,,Shayla Sanders,,06.01.94,USA
4308,,,Destinee Gause,,04.04.94,USA
4309,,,Kyra Jefferson,,23.09.94,USA
4310,85.0,42.91,Trinidad & Tobago,4h2,London,12.08.2017
4311,,,Kelly-Ann Baptiste,(11.01),14.10.86,TTO
4312,,,Michelle-Lee Ahye,(9.59),10.04.92,TTO
4313,,,Semoy Hackett,(10.46),27.11.88,TTO
4314,,,Khalifa St. Fort,(10.69),13.02.98,TTO
4315,85.0,42.91,North Carolina A&T State U,1r1,Gainesville,02.04.2022
4316,,,Symone Darius,,01.03.98,USA
4317,,,Grace Nwokocha,,07.04.01,NGR
4318,,,Kamaya Debose-Epps,,99,USA
4319,,,Jonah Ross,,01.05.02,USA
4320,85.0,42.91,Univeristy of Kentucky,1,Lexington,23.04.2022
4321,,,Shadajah Ballard,,01.04.01,USA
4322,,,Abby Steiner,,24.11.99,USA
4323,,,Masai Russell,,17.06.00,USA
4324,,,Karimah Davis,,23.11.98,USA
4325,85.0,42.91,University of Oregon,1r2,Eugene,15.05.2022
4326,,,Jadyn Mays,,02.04.02,USA
4327,,,Kemba Nelson,,23.02.00,JAM
4328,,,Jasmin Reed,,21.02.00,USA
4329,,,Jasmine Montgomery,,23.09.02,USA
4330,85.0,42.91,Suisse,1,Lausanne,26.08.2022
4331,,,Géraldine Frey,,19.06.97,SUI
4332,,,Mujinga Kambundji,,17.06.92,SUI
4333,,,Salomé Kora,,08.06.94,SUI
4334,,,Ajla Del Ponte,,15.07.96,SUI
4335,86.0,42.92,German Democratic Republic,1,Halle,14.06.1976
4336,,,Marion Böhmer,,19.04.58,GDR
4337,,,Romy Müller,,26.07.58,GDR
4338,,,Ingrid Auerswald,,02.09.57,GDR
4339,,,Marlies Göhr,,21.03.58,GDR
4340,86.0,42.92,German Democratic Republic,1,Halle,14.06.1979
4341,,,Marion Böhmer,,19.04.58,GDR
4342,,,Romy Müller,,26.07.58,GDR
4343,,,Ingrid Auerswald,,02.09.57,GDR
4344,,,Marlies Göhr,,21.03.58,GDR
4345,86.0,42.92,Bulgaria,1,Lage,14.06.1983
4346,,,Ginka Zagorcheva,,12.04.58,BUL
4347,,,Anelia Nuneva,,30.06.62,BUL
4348,,,Nadezhda Georgieva,,02.09.61,BUL
4349,,,Yordanka Donkova,,28.09.61,BUL
4350,86.0,42.92,United States - B,3,Walnut,25.07.1984
4351,,,Diane Williams,,14.12.60,USA
4352,,,Jackie Washington,,17.07.62,USA
4353,,,Brenda Cliette,,05.09.63,USA
4354,,,Randy Givens,,27.03.62,USA
4355,86.0,42.92,German Democratic Republic,1h2,Seoul,30.09.1988
4356,,,Kerstin Behrendt,,02.09.67,GER
4357,,,Marlies Göhr,,21.03.58,GDR
4358,,,Ingrid Auerswald,,02.09.57,GDR
4359,,,Silke Möller,,20.06.64,GER
4360,86.0,42.92,Germany,1,Köln,01.08.1993
4361,,,Andrea Philipp,,29.07.71,GER
4362,,,Bettina Zipp,,29.04.72,GER
4363,,,Silke Knoll,,21.02.67,GER
4364,,,Melanie Paschke,,29.06.70,GER
4365,86.0,42.92,"Africa, Nigeria",1,London,11.09.1994
4366,,,Faith Idehen,,05.02.73,NGR
4367,,,Mary Tombiri-Shirley,,23.07.72,NGR
4368,,,Christy Opara,,02.05.70,NGR
4369,,,Mary Onyali,,03.02.68,NGR
4370,86.0,42.92,Louisiana State University,1h2,Bloomington,04.06.1997
4371,,,Astia Walker,,04.04.75,JAM
4372,,,Kwajalein Butler,,23.07.76,USA
4373,,,SaDonna Thornton,,16.08.78,USA
4374,,,Peta-Gaye Dowdie,,18.01.77,JAM
4375,86.0,42.92,People's Republic of China,5s2,Athínai,08.08.1997
4376,,,Pei Fang,,01.02.72,CHN
4377,,,Yan Jiankui,,19.03.76,CHN
4378,,,Liu Xiaomei,,11.01.72,CHN
4379,,,Li Xuemei,,05.01.77,CHN
4380,86.0,42.92,Russia,2,Villeneuve d'A,11.07.1998
4381,,,Yekaterina Grigoryeva,,21.04.74,RUS
4382,,,Galina Malchugina,,17.12.62,RUS
4383,,,Natalya Voronova,,09.07.65,RUS
4384,,,Svetlana Goncharenko,,26.05.71,RUS
4385,86.0,42.92,United States,1h4,Sydney,29.09.2000
4386,,,Chryste Gaines,,14.09.70,USA
4387,,,Torri Edwards,,31.01.77,USA
4388,,,Nanceen Perry,,19.04.77,USA
4389,,,Passion Richardson,,25.01.75,USA
4390,86.0,42.92,Germany,1h1,Edmonton,11.08.2001
4391,,,Melanie Paschke,,29.06.70,GER
4392,,,Gabriele Rockmeier,,29.11.73,GER
4393,,,Birgit Rockmeier,,29.11.73,GER
4394,,,Marion Wagner,,01.02.78,GER
4395,86.0,42.92,Louisiana State University,1,Philadelphia,23.04.2004
4396,,,Lolo Jones,,05.08.82,USA
4397,,,Monique Hall,,09.10.80,USA
4398,,,Nadia Davy,,24.12.80,USA
4399,,,Muna Lee,,30.10.81,USA
4400,86.0,42.92,United States - Red,2rA,Walnut,20.04.2008
4401,,,Sani Roseby,,05.02.82,USA
4402,,,Carmelita Jeter,,24.11.79,USA
4403,,,Candice Davis,,26.10.85,USA
4404,,,Torri Edwards,,31.01.77,USA
4405,86.0,42.92,Belgium,1h1,Beijing,21.08.2008
4406,,,Olivia Borlée,,10.04.86,BEL
4407,,,Hanna Mariën,,16.05.82,BEL
4408,,,Elodie Ouédraogo,,27.02.81,BEL
4409,,,Kim Gevaert,,05.08.78,BEL
4410,86.0,42.92,Stars & Stripes,1,London,05.08.2011
4411,,,Kya Brookins,,28.07.89,USA
4412,,,Mikele Barber,,04.10.80,USA
4413,,,Bianca Knight,,02.01.89,USA
4414,,,Candyce McGrone,,24.03.89,USA
4415,86.0,42.92,Brazil,3h1,Daegu,04.09.2011
4416,,,Ana Cláudia Lemos Silva,,06.11.88,BRA
4417,,,Vanda Gomes,,07.11.88,BRA
4418,,,Franciela Krasucki,,26.04.88,BRA
4419,,,Rosângela Santos,,20.12.90,BRA
4420,86.0,42.92,TC Managament,2rA,Walnut,21.04.2012
4421,,,Candice Davis,,26.10.85,USA
4422,,,Jasmine Chaney,,25.08.88,USA
4423,,,Candyce McGrone,,24.03.89,USA
4424,,,Michelle-Lee Ahye,,10.04.92,TTO
4425,86.0,42.92,Germany,3h1,Nassau,24.05.2014
4426,,,Yasmin Kwadwo,,09.11.90,GER
4427,,,Inna Weit,,05.08.88,GER
4428,,,Tatjana Pinto,,02.07.92,GER
4429,,,Verena Sailer,,16.10.85,GER
4430,86.0,42.92,Nigeria,2,Glasgow,02.08.2014
4431,,,Gloria Asumnu,,22.05.85,NGR
4432,,,Blessing Okagbare,,09.10.88,NGR
4433,,,Dominique Duncan,,07.05.90,NGR
4434,,,Lawreta Ozoh,,05.09.90,NGR
4435,86.0,42.92,Brazil,1,São Paulo,03.08.2014
4436,,,Vanusa dos Santos,,22.01.90,BRA
4437,,,Ana Cláudia Lemos Silva,,06.11.88,BRA
4438,,,Franciela Krasucki,,26.04.88,BRA
4439,,,Rosângela Santos,,20.12.90,BRA
