,0,1,2,3,4,5
7118,,,Ada Benjamin,,18.05.94,NGR
7119,,,Folashade Abugan,,28.12.90,NGR
7120,14.0,3:28.89,United States - Blue,1r1,Philadelphi,27.04.2002
7121,,,Debbie Dunn,(52.3),26.03.78,USA
7122,,,LaTasha Jenkins,(52.1),19.12.77,USA
7123,,,Sasha Spencer,(52.3),08.04.79,USA
7124,,,Nicole Teter,(52.2),08.11.73,USA
7125,14.0,3:28.89,Louisiana State University,2r2,Tuscaloosa,13.05.2007
7126,,,Cynetheia Rooks,,18.02.84,USA
7127,,,Tanya Osbourne,,17.10.84,USA
7128,,,Nickeisha Wilson,,28.07.86,JAM
7129,,,Deonna Lawrence,,21.03.86,USA
7130,14.0,3:28.89,Brazil,5,Rio de Jane,28.07.2007
7131,,,Maria Laura Almirão,(53.1),20.09.77,BRA
7132,,,Emmily da Silva Pinheiro,(52.5),03.11.85,BRA
7133,,,Lucimar Teodoro,(51.1),01.05.81,BRA
7134,,,Josiane da Silva Tito,(52.2),08.08.79,BRA
7135,14.0,3:28.89,Germany,3r2,Stockholm,19.06.2011
7136,,,Janin Lindenberg,(53.3e),20.01.87,GER
7137,,,Esther Cremer,(52.3e),29.03.88,GER
7138,,,Lena Schmidt,(51.98),04.08.89,GER
7139,,,Claudia Hoffman,(51.26),10.12.82,GER
7140,14.0,3:28.89,Texas A&M University,1h2,Eugene,12.06.2014
7141,,,Shamier Little,(52.3),20.03.95,USA
7142,,,Ibukun Mayungbe,(53.0),15.04.92,NGR
7143,,,Janell Belille,(51.91),18.06.89,TTO
7144,,,Kamaria Brown,(51.96),21.12.92,USA
7145,14.0,3:28.89,University of Texas,1h3,Eugene,12.06.2014
7146,,,Briana Nelson,,18.07.92,USA
7147,,,Kendall Baisden,,05.03.95,USA
7148,,,Melissa Gonzalez,(54.15),24.06.94,USA
7149,,,Courtney Okolo,(50.67),15.03.94,USA
7150,14.0,3:28.89,Baylor University,8,Eugene,11.06.2022
7151,,,Mariah Ayers,,08.09.00,USA
7152,,,Kavia Francis,,19.07.01,JAM
7153,,,Gontse Morake,(53.03),16.06.01,RSA
7154,,,Imeobong Nse Uko,(51.75),20.02.04,NGR
7155,14.0,3:28.89,France,3h1,Eugene,23.07.2022
7156,,,Sokhna Lacoste,(53.03),25.08.00,FRA
7157,,,Shana Grebo,(51.69),09.11.00,FRA
7158,,,Sounkamba Sylla,(53.33),09.07.98,FRA
7159,,,Amandine Brossier,(50.84),15.08.95,FRA
7160,14.0,3:28.9,Soviet Union,2,Berkeley,08.07.1978
7161,,,Nina Zyuskova,,15.05.52,UKR
7162,,,Ingrida Barkane,,18.01.48,LAT
7163,,,Tatyana Prorochenko,,15.03.52,UKR
7164,,,Mariya Pinigina,,09.02.58,UKR
7165,14.0,3:28.90,Louisiana Tech University,3,Sacramento,09.06.2007
7166,,,Nina Gilbert,(52.9),17.04.84,USA
7167,,,Kamelia Stroy,(54.9),13.12.87,USA
7168,,,Miriam Barnes,(52.22),14.11.83,USA
7169,,,Latonia Wilson,(50.88),30.11.84,USA
7170,14.0,3:28.90,University of Miami,7,Eugene,10.06.2017
7171,,,Anna Sjoukje Runia,(55.0),19.02.95,NED
7172,,,Aiyanna-Brigitte Stiverne,(51.4),20.02.95,CAN
7173,,,Brittny Ellis,(51.96),01.09.97,USA
7174,,,Shakima Wimbley,(50.55),23.04.95,USA
7175,14.0,3:28.91,Canada,8,Montréal,31.07.1976
7176,,,Margaret Stride,(53.1),21.12.54,CAN
7177,,,Joyce Yakubovich,(51.6),29.05.53,CAN
7178,,,Rachelle Campbell,(52.5),30.10.56,CAN
7179,,,Yvonne Saunders,(51.7),09.10.51,CAN
7180,14.0,3:28.91,Australia,1,Wellington,14.03.2004
7181,,,Renee Robson,,03.11.78,AUS
7182,,,Annabelle Smith,,08.01.83,AUS
7183,,,Rosemary Hayward,,10.11.80,AUS
7184,,,Jana Rawlinson,,09.11.82,AUS
7185,14.0,3:28.91,Great Britain & N.I.,4rB,Braunschwei,22.06.2014
7186,,,Laura Wake,(53.2),03.05.91,GBR
7187,,,Emily Diamond,(51.7),11.06.91,GBR
7188,,,Seren Bundy-Davies,(52.42),30.12.94,GBR
7189,,,Jodie Williams,(51.56),28.09.93,GBR
7190,14.0,3:28.91,Japan,7h2,Beijing,29.08.2015
7191,,,Seika Aoyama,(52.8),01.05.96,JPN
7192,,,Kana Ichikawa,(51.6),14.01.91,JPN
7193,,,Asami Chiba,(52.21),25.09.85,JPN
7194,,,Sayaka Aoki,(52.41),15.12.86,JPN
7195,14.0,3:28.91,Howard University,2h1,Bloomington,28.05.2022
7196,,,Ozioma Scott,,,GUY
7197,,,Jessica Wright,,26.03.00,USA
7198,,,Ameenah Saalih,(52.29),,USA
7199,,,Jessika Gbai,(52.07),29.12.98,USA
7200,14.0,3:28.92,Canada,1,Edinburgh,02.08.1986
7201,,,Charmaine Crooks,(53.4),08.08.62,CAN
7202,,,Marita Payne,(52.3),07.10.60,CAN
7203,,,Molly Killingbeck,(51.5),03.02.59,CAN
7204,,,Jillian Richardson,(51.7),10.03.65,CAN
7205,14.0,3:28.92,France,6,Firenze,19.06.2005
7206,,,Phara Anacharis,(52.3),17.12.83,FRA
7207,,,Elisabeth Grousselle,(52.2),06.02.73,FRA
7208,,,Sylvanie Morandis,(52.63),14.07.79,FRA
7209,,,Solen Désert,(51.77),02.08.82,FRA
7210,14.0,3:28.92,Pennsylvania State Univers,1r3,Tallahassee,31.05.2008
7211,,,Dominique Blake,,15.02.87,USA
7212,,,Aleesha Barber,,16.05.87,USA
7213,,,Gayle Hunter,,09.04.86,USA
7214,,,Shana Cox,,22.01.85,USA
7215,14.0,3:28.92,University of Arkansas,1h2,Austin,25.05.2013
7216,,,Gwendolyn Flowers,,05.11.91,USA
7217,,,Sparkle McKnight,,21.12.91,TTO
7218,,,Chrishuna Williams,,31.03.93,USA
7219,,,Regina George,,17.02.91,NGR
7220,14.0,3:28.93,Univ. of Southern Carolina,1,Baton Rouge,06.06.1987
7221,,,Myra Mayberry,(54.8),05.05.65,PUR
7222,,,Gervaise McCraw,(50.8),10.12.64,USA
7223,,,Michelle Taylor,(52.0),16.04.67,USA
7224,,,Leslie Maxie,(51.4),04.01.67,USA
7225,14.0,3:28.93,Belarus,4h2,Edmonton,11.08.2001
7226,,,Natalya Safronnikova,(53.2),28.02.73,BLR
7227,,,Sviatlana Usovich,(52.3),14.10.80,BLR
7228,,,Irina Khlyustova,(52.15),25.08.78,BLR
7229,,,Anna Kozak,(51.34),22.06.74,BLR
7230,14.0,3:28.93,Louisiana State University,1r2,Knoxville,27.05.2006
7231,,,Cynetheia Rooks,(53.4),18.02.84,USA
7232,,,Meiuse Francis,(52.0),04.01.85,GRN
7233,,,Juanita Broaddus,(52.7),12.05.85,USA
7234,,,Deonna Lawrence,(50.8),21.03.86,USA
7235,14.0,3:28.93,France,5h2,Nassau,24.05.2014
7236,,,Marie Gayot,(52.8),18.12.89,FRA
7237,,,Lenora Guion Firmin,(51.7),07.08.91,FRA
7238,,,Estelle Perrossier,(53.1),12.01.90,FRA
7239,,,Floria Guei,(51.4),02.05.90,FRA
7240,14.0,3:28.93,Empire Athletics,2,Gainesville,28.04.2017
7241,,,Sonikqua Walker,,24.09.94,USA
7242,,,,,,USA
7243,,,,,,USA
7244,,,,,,USA
7245,14.0,3:28.93,University of Alabama,1h2,Jacksonvill,25.05.2019
7246,,,Takyera Roberson,,07.05.98,USA
7247,,,Kathleen Funcheon,,26.03.97,USA
7248,,,Mauricia Prieto,(51.75),20.11.95,TTO
7249,,,Natassha McDonald,(51.44),27.01.97,CAN
7250,14.0,3:28.94,Kenya,2,Nairobi,12.08.1987
7251,,,Geraldine Shitandayi,,16.10.63,KEN
7252,,,Florence Wanjiru,,62,KEN
7253,,,Esther Kavaya,,20.10.58,KEN
7254,,,Francesca Chepkurui,,11.09.63,KEN
7255,14.0,3:28.94,"Russia, URS",1,Sochi,27.05.1990
7256,,,Yelena Ruzina,,23.07.64,RUS
7257,,,Yelena Goncharova,,21.03.63,RUS
7258,,,Natalya Borisova,,66,RUS
7259,,,Galina Moskvina,,30.10.68,RUS
7260,14.0,3:28.94,Jamaica Gold,1,Philadelphi,27.04.2019
7261,,,Shericka Jackson,(51.6),16.07.94,JAM
7262,,,Janieve Russell,(52.5),14.11.93,JAM
7263,,,Christine Day,(52.41),23.08.86,JAM
7264,,,Stephenie Ann McPherson,(52.47),25.11.88,JAM
7265,14.0,3:28.95,Cuba,2,Buffalo,18.07.1993
7266,,,Nancy McLeon,,01.05.71,CUB
7267,,,Odalmis Limonta,,13.01.72,CUB
7268,,,Oraidis Ramirez,,11.11.73,CUB
7269,,,Idalmis Bonne,,02.02.71,CUB
7270,14.0,3:28.95,TC Management,1,Walnut,22.04.2001
7271,,,Monique Hennagan,,26.05.76,USA
7272,,,Hazel Clark,,03.10.77,USA
7273,,,TaNisha Mills,,02.11.74,USA
7274,,,Kaltouma Nadjina,,16.11.76,CHA
7275,14.0,3:28.96,Great Britain & N.I.,3rA,Villeneuve,25.06.2017
7276,,,Emily Diamond,(52.70),11.06.91,GBR
7277,,,Laviai Nielsen,(51.78),13.03.96,GBR
7278,,,Kirsten McAslan,(51.91),01.09.93,GBR
7279,,,Anyika Onuora,(52.57),28.10.84,GBR
7280,14.0,3:28.96,University of Tennessee,4r2,Knoxville,13.05.2018
7281,,,Lenysse Dyer,,06.03.97,USA
7282,,,Shania Collins,,14.11.96,USA
7283,,,Maia McCoy,,09.12.96,USA
7284,,,Felecia Mayors,,12.02.95,USA
7285,14.0,3:28.96,Great Britain & N.I.,6rA,Yokohama,12.05.2019
7286,,,Emily Diamond,(53.7),11.06.91,GBR
7287,,,Laviai Nielsen,(51.4),13.03.96,GBR
7288,,,Zoey Clark,(51.7),25.10.94,GBR
7289,,,Amy Allcock,(52.1),24.08.93,GBR
7290,14.0,3:28.97,France,4,Madrid,02.06.1996
7291,,,Francine Landre,,26.07.70,FRA
7292,,,Viviane Dorsile,,01.06.67,FRA
7293,,,Marie-Francoise Opheltès,,05.07.72,FRA
7294,,,Marie-Louise Bévis,,12.10.72,FRA
7295,14.0,3:28.97,Poland,1,Ottawa,23.07.2001
7296,,,Aleksandra Pieluzek,,04.04.79,POL
7297,,,Aneta Lemiesz,,17.01.81,POL
7298,,,Grazyna Prokopek,,20.04.77,POL
7299,,,Malgorzata Pskit,,25.05.76,POL
7300,14.0,3:28.97,Australia,1,Osaka,09.05.2009
7301,,,Pirenee Steinert,,20.02.85,AUS
7302,,,Madeleine Pape,,24.02.84,AUS
7303,,,Jodie Hebbard,,14.07.66,AUS
7304,,,Tamsyn Manou,,20.07.78,AUS
7305,14.0,3:28.97,United States - Blue,3r1,Austin,26.03.2022
7306,,,,,,USA
7307,,,,,,USA
7308,,,,(52.11),,USA
7309,,,,(53.52),,USA
7310,14.0,3:28.98,World Class AC,1,Walnut,24.04.1988
7311,,,Gayle Kellon,(54.1),29.03.65,USA
7312,,,Jackie Joyner-Kersee,(52.5),03.03.62,USA
7313,,,Valerie Brisco,(51.3),06.07.60,USA
7314,,,Florence Griffith-Joyner,(51.1),21.12.59,USA
7315,14.0,3:28.98,Purdue University,1r2,Bloomington,13.05.2018
7316,,,Chloe Abbott,,25.07.98,USA
7317,,,Brionna Thomas,,21.03.96,USA
7318,,,Symone Black,(52.32),26.10.95,USA
7319,,,Jahneya Mitchell,(51.76),,USA
7320,14.0,3:28.99,Sport Club Luch,1,Madrid,27.05.2001
7321,,,Marina Grishakova,,01.07.78,RUS
7322,,,Irina Anashkina,,31.01.72,RUS
7323,,,Tatyana Levina,,28.02.77,RUS
7324,,,Irina Rosikhina,,11.05.75,RUS
7325,14.0,3:29.0,Great Britain & N.I.,2h1,Praha,02.09.1978
7326,,,Karen Williams,,10.01.60,GBR
7327,,,Joslyn Hoyte-Smith,,16.12.54,GBR
7328,,,Verona Elder,,05.04.53,GBR
7329,,,Donna Hartley,,01.05.55,GBR
7330,14.0,3:29.0,Great Britain & N.I.,3h1,Moskva,31.07.1980
7331,,,Linsey McDonald,,12.02.64,GBR
7332,,,Michelle Scutt,,17.06.60,GBR
7333,,,Joslyn Hoyte-Smith,,16.12.54,GBR
7334,,,Janine MacGregor,,06.01.60,GBR
7335,14.0,3:29.00,Czechoslovakia,1,Hannover,16.06.1984
7336,,,Renata Cernochová,,10.06.65,CZE
7337,,,Vera Tylová,,07.10.60,CZE
7338,,,Zuzana Moravciková,,30.12.56,CZE
7339,,,Jarmila Kratochvílová,,26.01.51,CZE
7340,14.0,3:29.00,Cuba,2,Catania,31.08.1997
7341,,,Nancy McLeon,,01.05.71,CUB
7342,,,Daisy Julia Duporty,,09.02.71,CUB
7343,,,Daimí Pernía,,27.12.76,CUB
7344,,,Idalmis Bonne,,02.02.71,CUB
7345,14.0,3:29.00,University of Tennessee,4,Sacramento,10.06.2006
7346,,,Latonya Loche,(53.2),08.10.85,USA
7347,,,Courtney Champion,(52.0),10.06.86,USA
7348,,,Leslie Treherne,(53.1),01.01.85,USA
7349,,,Patricia Hall,(50.7),16.10.82,JAM
7350,14.0,3:29.00,Jamaica,2rA,Philadelphi,30.04.2016
7351,,,Christine Day,(52.6),23.08.86,JAM
7352,,,Tiffany James,(52.8),31.01.97,JAM
7353,,,Verone Chambers,(52.56),16.12.88,JAM
7354,,,Stephenie Ann McPherson,(51.00),25.11.88,JAM
7355,14.0,3:29.01,United States,1,Beijing,20.08.2006
7356,,,Jessica Beard,,08.01.89,USA
7357,,,Brandi Cross,,20.01.88,USA
7358,,,Sa'de Williams,,02.12.89,USA
7359,,,Nicole Leach,,18.07.87,USA
7360,14.0,3:29.01,Italy,6h1,London,10.08.2012
7361,,,Chiara Bazzoni,(52.5),05.07.84,ITA
7362,,,Maria Enrica Spacca,(52.3),20.03.86,ITA
7363,,,Elena Maria Bonfanti,(52.17),09.07.88,ITA
7364,,,Libania Grenot,(52.13),12.07.83,ITA
7365,14.0,3:29.01,Texas A&M University,1h1,Sacramento,25.05.2019
7366,,,Jarra Owens,(52.8),12.11.96,USA
7367,,,Tierra Robinson-Jones,(52.2),22.11.99,USA
7368,,,Jazmine Fray,(52.76),06.06.97,USA
7369,,,Syaira Richardson,(51.17),29.10.98,USA
7370,14.0,3:29.01,Louisiana State University,2r1,Baton Rouge,24.04.2021
7371,,,Symone Mason,(51.21),31.08.99,USA
7372,,,Amber Anning,(52.95),18.11.00,GBR
7373,,,Milan Young,(53.27),22.06.99,USA
7374,,,Favour Ofili,(51.59),31.12.02,NGR
7375,14.0,3:29.02,Moskva 2,2,Kazan,20.07.2008
7376,,,Olga Soldatova,,08.09.85,RUS
7377,,,Zhanna Kashcheyeva,,27.07.82,RUS
7378,,,Svetlana Klyuka,,27.12.78,RUS
7379,,,Yekaterina Kostetskaya,,31.12.86,RUS
7380,14.0,3:29.02,India,1,Guangzhou,26.11.2010
7381,,,Manjeet Kaur,,04.04.82,IND
7382,,,Sini Jose,,25.05.87,IND
7383,,,Ashwini Chidanda Akkunji,,07.10.87,IND
7384,,,Mandeep Kaur,,19.04.88,IND
7385,14.0,3:29.02,MVP Track & Field Club,1,Montego Bay,11.02.2012
7386,,,Kaliese Spencer,,06.04.87,JAM
7387,,,Melaine Walker,,01.01.83,JAM
7388,,,Shericka Williams,,17.09.85,JAM
7389,,,Stephenie Ann McPherson,,25.11.88,JAM
7390,14.0,3:29.02,Poland,5rB,Braunschwei,22.06.2014
7391,,,Agata Bednarek,(54.0),28.06.88,POL
7392,,,Malgorzata Holub-Kowalik,(50.8),30.10.92,POL
7393,,,Justyna Swiety-Ersetic,(52.72),03.12.92,POL
7394,,,Patrycyja Wyciszkiewicz,(51.40),08.01.94,POL
7395,14.0,3:29.03,Great Britain & N.I.,1,London,24.06.1981
7396,,,Linda Forsyth,,27.05.60,GBR
7397,,,Michelle Scutt,,17.06.60,GBR
7398,,,Joslyn Hoyte-Smith,,16.12.54,GBR
7399,,,Verona Elder,,05.04.53,GBR
7400,14.0,3:29.03,University of Texas,1,Norman,28.05.2005
7401,,,Sheretta Jones,,12.09.83,USA
7402,,,Melaine Walker,,01.01.83,JAM
7403,,,LaTasha Kerr,,30.11.83,USA
7404,,,Jerrika Chapple,,11.09.84,USA
7405,14.0,3:29.03,Senegal,5h1,Helsinki,13.08.2005
7406,,,Aïda Diop,(53.8),27.04.70,SEN
7407,,,Fatou Bintou Fall,(51.0),23.08.81,SEN
7408,,,Aminata Diouf,(53.72),18.02.77,SEN
7409,,,Ami Mbacké Thiam,(50.51),10.11.76,SEN
7410,14.0,3:29.03,France,1h2,Helsinki,30.06.2012
7411,,,Phara Anacharis,(52.6),17.12.83,FRA
7412,,,Elea Mariama Diarra,(52.9),08.03.90,FRA
7413,,,Lenora Guion Firmin,(51.44),07.08.91,FRA
7414,,,Floria Guei,(51.98),02.05.90,FRA
7415,14.0,3:29.03,University of Oregon,3,Eugene,14.06.2014
7416,,,Christian Brennan,(55.8),27.03.95,CAN
7417,,,Chizoba Okodogbe,(51.6),03.11.92,NGR
7418,,,Laura Roesler,(51.61),19.12.91,USA
7419,,,Phyllis Francis,(50.01),04.05.92,USA
7420,14.0,3:29.03,University of South Caroli,3,Eugene,11.06.2016
7421,,,Aliyah Abrams,(52.2),03.04.97,USA
7422,,,Erika Rucker,(51.9),29.09.93,USA
7423,,,Tyler Brockington,(52.05),06.02.94,USA
7424,,,Precious Holmes,(52.90),27.11.95,USA
7425,14.0,3:29.03,The Netherlands,1rB,Yokohama,12.05.2019
7426,,,Madiea Ghafoor,(52.5),09.09.92,NED
7427,,,Lieke Klaver,(51.8),20.08.98,NED
7428,,,Femke Bol,(52.9),23.02.00,NED
7429,,,Lisanne de Witte,(51.8),10.09.92,NED
7430,14.0,3:29.03,Baylor University,3h3,Eugene,09.06.2022
7431,,,Mariah Ayers,,08.09.00,USA
7432,,,Kavia Francis,,19.07.01,JAM
7433,,,Gontse Morake,(52.31),16.06.01,RSA
7434,,,Imeobong Nse Uko,(52.91),20.02.04,NGR
7435,14.0,3:29.04,Russia,1,Göteborg,01.08.1999
7436,,,Tatyana Levina,,28.02.77,RUS
7437,,,Irina Yemelyanova,,08.05.77,RUS
7438,,,Marina Grishakova,,01.07.78,RUS
7439,,,Svetlana Pospelova,,24.12.79,RUS
7440,14.0,3:29.04,Romania,6,Bremen,24.06.2001
7441,,,Monika Bumbescu,(54.0),21.08.77,ROU
7442,,,Otilia Ruicu,(51.9),20.08.78,ROU
7443,,,Maria Rus,(53.04),19.01.83,ROU
7444,,,Ionela Târlea,(50.13),09.02.76,ROU
7445,14.0,3:29.04,Jamaica,2r1,Philadelphi,27.04.2002
7446,,,Sandie Richards,(52.2),06.11.68,JAM
7447,,,Charmaine Howell,(53.5),13.03.75,JAM
7448,,,Debbie-Ann Parris,(51.9),24.03.73,JAM
7449,,,Sheryl Morgan,(51.4),06.11.83,JAM
7450,14.0,3:29.04,India,1,Hyderabad,02.07.2016
7451,,,Nirmala Sheoran,,15.07.95,IND
7452,,,Tintu Luka,,26.04.89,IND
7453,,,Machettira Raju Poovamma,,05.06.90,IND
7454,,,Anilda Thomas,,06.05.93,IND
7455,14.0,3:29.04,Ohio State University,4r3,Gainesville,01.04.2017
7456,,,Beatrice Hannan,,24.10.95,USA
7457,,,Karrington Winters,,14.04.97,USA
7458,,,Aaliyah Barnes,,17.02.95,USA
7459,,,Maggie Barrie,,,USA
7460,14.0,3:29.05,German Democratic Republic,2h2,Helsinki,13.08.1983
7461,,,Sabine Busch,(53.35),21.11.62,GER
7462,,,Kerstin Walther,(52.40),15.04.61,GDR
7463,,,Undine Bremer,(51.57),30.06.61,GDR
7464,,,Ellen Fiedler,(51.73),26.11.58,GDR
7465,14.0,3:29.05,United States,1,Santo Domin,09.07.2006
7466,,,Ashlee Kidd,(52.5),26.07.85,USA
7467,,,Natasha Hastings,(52.6),23.07.86,USA
7468,,,Deonna Lawrence,(51.9),21.03.86,USA
7469,,,Shana Cox,(52.0),22.01.85,USA
7470,14.0,3:29.05,Italy,3,Chorzów,30.05.2021
7471,,,Alice Mangione,(52.75),19.01.97,ITA
7472,,,Eleonora Marchiando,(51.68),27.09.97,ITA
7473,,,Petra Nardell,(52.06),10.04.96,ITA
7474,,,Raphaela Boaheng Lukudo,(52.56),29.07.94,ITA
7475,14.0,3:29.06,Czechoslovakia,2,Warszawa,28.07.1985
7476,,,Vera Tylová,,07.10.60,CZE
7477,,,Milena Strnadová,,23.05.61,CZE
7478,,,Alena Bulirová,,24.12.61,CZE
7479,,,Jarmila Kratochvílová,,26.01.51,CZE
7480,14.0,3:29.06,Canada,2,Kobe,04.09.1985
7481,,,Charmaine Crooks,,08.08.62,CAN
7482,,,Esmie Lawrence,,19.11.61,CAN
7483,,,Camille Cato,,02.05.63,CAN
7484,,,Molly Killingbeck,,03.02.59,CAN
7485,14.0,3:29.06,Belgium,2,Bern,16.06.2018
7486,,,Margo Van Puyvelde,,21.12.95,BEL
7487,,,Hanne Claes,,04.08.91,BEL
7488,,,Cynthia Bolingo Mbongo,,12.01.93,BEL
7489,,,Camille Laus,,23.05.93,BEL
7490,14.0,3:29.07,German Democratic Republic,1,Dresden,03.07.1982
7491,,,Andrea Kiefer,,09.04.64,GDR
7492,,,Sabine Busch,,21.11.62,GER
7493,,,Cornelia Ullrich,,26.04.63,GER
7494,,,Dagmar Neubauer,,03.06.62,GER
7495,14.0,3:29.07,Hungary,8,Tokyo,01.09.1991
7496,,,Edit Molnár,(54.0),12.09.65,HUN
7497,,,Agnes Kozáry,(51.4),28.09.66,HUN
7498,,,Noémi Batori,(51.76),24.02.70,HUN
7499,,,Judith Forgács,(51.87),25.05.59,HUN
7500,14.0,3:29.07,Europe,4,London,09.09.1994
7501,,,Francine Landre,(53.2),26.07.70,FRA
7502,,,Viviane Dorsile,(52.8),01.06.67,FRA
7503,,,Evelyn Élien,(52.79),24.03.64,FRA
7504,,,Marie-José Pérec,(50.29),09.05.68,FRA
7505,14.0,3:29.07,University of Kansas,1h1,Des Moines,07.06.2012
7506,,,Denesha Morris,(52.9),09.07.91,JAM
7507,,,Paris Daniels,(52.0),25.01.90,USA
7508,,,Taylor Washington,(52.59),21.01.91,USA
7509,,,Diamond Dixon,(51.57),29.06.92,USA
7510,15.0,3:29.08,India,8h2,Beijing,29.08.2015
7511,,,Jisna Mathew,(53.6),07.01.99,IND
7512,,,Tintu Luka,(51.7),26.04.89,IND
7513,,,Debasree Majumdar,(51.98),06.04.91,IND
7514,,,Poovamma Raju Machettira,(51.87),05.06.90,IND
7515,15.0,3:29.08,Romania,3h2,Amsterdam,09.07.2016
7516,,,Adelina Pastor,(52.7e),05.05.93,ROU
7517,,,Anamaria Ionita,(52.6e),07.07.88,ROU
7518,,,Sanda Belgyan,(51.99),17.12.92,ROU
7519,,,Andrea Miklós,(51.71),17.04.99,ROU
7520,15.0,3:29.08,Italy,2h2,Yokohama,11.05.2019
7521,,,Maria Benedicta Chigbolu,(51.4),27.07.89,ITA
7522,,,Ayomide Folorunso,(51.4),17.10.96,ITA
7523,,,Elisabetta Vandi,(53.3),30.03.00,ITA
7524,,,Chiara Bazzoni,(52.98),05.07.84,ITA
7525,15.0,3:29.09,Soviet Union,2,Vilnius,25.06.1978
7526,,,Irina Nazarova,,31.07.57,RUS
7527,,,Ingrida Barkane,,18.01.48,LAT
7528,,,Nina Zyuskova,,15.05.52,UKR
7529,,,Mariya Pinigina,,09.02.58,UKR
7530,15.0,3:29.09,Poland,4,Praha,18.08.1984
7531,,,Elzbieta Kapusta,,21.11.60,POL
7532,,,Malgorzata Dunecka,,21.12.56,POL
7533,,,Jolanta Januchta,,16.01.55,POL
7534,,,Genowefa Blaszak,,22.08.57,POL
7535,15.0,3:29.09,Ukraina,1h1,Helsinki,30.06.2012
7536,,,Yuliya Olishevska,(53.3),02.02.89,UKR
7537,,,Darya Prystupa,(52.3),26.11.87,UKR
7538,,,Natalya Pyhyda,(51.22),30.01.81,UKR
7539,,,Alina Lohvynenko,(52.19),18.07.90,UKR
7540,15.0,3:29.09,France,4rA,Villeneuve,25.06.2017
7541,,,Déborah Sananes,(52.70),26.10.95,FRA
7542,,,Elea Mariama Diarra,(51.49),08.03.90,FRA
7543,,,Louise-Anne Bertheau,(53.02),24.04.92,FRA
7544,,,Agnès Raharolahy,(51.88),07.11.92,FRA
7545,15.0,3:29.10,"Ukraina, URS",2,Sochi,27.05.1990
7546,,,Viktoria Miloserdova,,23.08.70,UKR
7547,,,Lyudmila Kashchey,,30.01.68,UKR
7548,,,Inna Yevseyeva,,14.08.64,UKR
7549,,,Lyudmila Dzhigalova,,22.01.62,UKR
7550,15.0,3:29.10,University of South Caroli,1r2,Philadelphi,27.04.2002
7551,,,Tacita Bass,(53.6),28.10.79,USA
7552,,,Lashinda Demus,(51.6),10.03.83,USA
7553,,,Me'Lisa Barber,(52.9),04.10.80,USA
7554,,,Demetria Washington,(51.0),31.12.79,USA
7555,15.0,3:29.10,United States,1,Sherbrooke,01.08.2004
7556,,,Dee Dee Trotter,(53.4),08.12.82,USA
7557,,,Charlette Greggs,(51.2),20.10.83,USA
7558,,,Cassandra Reed,(53.5),13.09.83,USA
7559,,,Monique Henderson,(51.0),18.02.83,USA
7560,15.0,3:29.10,Louisiana State University,1r2,Baton Rouge,22.04.2017
7561,,,Rachel Misher,,04.02.97,USA
7562,,,Jada Martin,,08.06.95,USA
7563,,,Kymber Payne,,04.06.96,USA
7564,,,Travia Jones,,12.07.95,USA
7565,15.0,3:29.11,People's Republic of China,1,Shanghai,16.10.1994
7566,,,Ling Xueyan,,14.02.72,CHN
7567,,,Zhang Hengyun,,25.10.74,CHN
7568,,,Cao Chunying,,08.05.74,CHN
7569,,,Ma Yuqin,,11.09.72,CHN
7570,15.0,3:29.11,Baylor University,1r2,Columbia,17.05.1998
7571,,,Angelique Banket,(52.7),04.07.75,NED
7572,,,Alayah Cooper,(52.2),27.08.76,USA
7573,,,Yulanda Nelson,(52.1),19.10.76,USA
7574,,,Jennifer Jordan,(52.1),08.08.76,USA
7575,15.0,3:29.11,Brazil,2,Cali,06.07.2008
7576,,,Josiane da Silva Tito,,08.08.79,BRA
7577,,,Maria Laura Almirão,,20.09.77,BRA
7578,,,Lucimar Teodoro,,01.05.81,BRA
7579,,,Emmily da Silva Pinheiro,,03.11.85,BRA
7580,15.0,3:29.11,United States,1,Bydgoszcz,24.07.2016
7581,,,Lynna Irby-Jackson,(53.7),06.12.98,USA
7582,,,Anna Cockrell,(50.9),28.08.97,USA
7583,,,Karrington Winters,(52.04),14.04.97,USA
7584,,,Samantha Watson,(52.47),10.11.99,USA
7585,15.0,3:29.11,Louisiana State University,1h1,Lexington,27.05.2017
7586,,,Rachel Misher,,04.02.97,USA
7587,,,Jada Martin,,08.06.95,USA
7588,,,Kymber Payne,(52.57),04.06.96,USA
7589,,,Travia Jones,(51.82),12.07.95,USA
7590,15.0,3:29.11,Switzerland,4h1,Eugene,23.07.2022
7591,,,Silke Lemmens,(52.09),30.11.99,SUI
7592,,,Julia Niederberger,(52.46),17.01.00,SUI
7593,,,Annina Fahr,(52.31),06.04.93,SUI
7594,,,Yasmin Giger,(52.25),06.11.99,SUI
7595,15.0,3:29.12,SC Turbine Erfurt,1,Jena,03.06.1988
7596,,,Kathrin Schreiter,,24.02.69,GER
7597,,,Dagmar Neubauer,,03.06.62,GER
7598,,,Daniela Steinecke,,12.06.69,GDR
7599,,,Claudia Losch,,10.01.60,GER
7600,15.0,3:29.12,USOC East,2,Norman,30.07.1989
7601,,,Joetta Clark-Diggs,(53.8),01.08.62,USA
7602,,,Terri Dendy,(51.4),08.05.65,USA
7603,,,Michelle Bennett,(51.8),20.02.69,USA
