,0,1,2,3,4,5,6
304,30,14.41,Tereza Marinova,BUL,05.09.77,Liévin,24.02.2002
305,30,14.41,Anna Pyatykh,RUS,04.04.81,Samara,26.01.2003
306,30,14.41,Adelina Gavrila,ROU,26.11.78,Bucuresti,22.02.2003
307,30,14.41,Carlota Castrejana,ESP,25.04.73,Birmingham,04.03.2007
308,30,14.41,Olesya Zabara,RUS,06.10.82,Birmingham,04.03.2007
309,30,14.41,Yekaterina Koneva,RUS,25.09.88,Krasnodar,29.01.2012
310,30,14.41,Yargeris Savigne,CUB,13.11.84,Stockholm,23.02.2012
311,30,14.41,Olga Saladukha,UKR,04.06.83,Sopot,08.03.2014
312,30,14.41,Kimberly Williams,JAM,03.11.88,Birmingham,02.03.2018
313,30,14.41,Thea Lafond,DMA,05.04.94,Lynchburg,23.01.2021
314,31,14.40,Rodica Mateescu,ROU,13.03.71,Birmingham,23.02.1997
315,31,14.40,Sárka Kaspárková,CZE,20.05.71,Gent,08.02.1998
316,31,14.40,Yamilé Aldama,CUB,14.08.72,Tampere,13.02.2003
317,31,14.40,Magdelin Martínez,ITA,10.02.76,Karlsruhe,28.02.2003
318,31,14.40,Hrysopiyí Devetzí,GRE,02.01.76,Budapest,06.03.2004
319,31,14.40,Magdelin Martínez,ITA,10.02.76,Madrid,06.03.2005
320,31,14.40,Olesya Zabara,RUS,06.10.82,Birmingham,04.03.2007
321,31,14.40,Marija Sestak,SLO,17.04.79,Liévin,10.02.2009
322,31,14.40,Anastasiya Potapova,RUS,06.09.85,Gent,14.02.2010
323,31,14.40,Olga Saladukha,UKR,04.06.83,Sopot,08.03.2014
324,31,14.40,Yekaterina Koneva,RUS,25.09.88,Praha,08.03.2015
325,31,14.40,Yekaterina Koneva,RUS,25.09.88,Moskva,25.01.2019
326,31,14.40A,Keturah Orji,USA,05.03.96,Albuquerque,14.02.2020
327,31,14.40,Thea Lafond,DMA,05.04.94,Virginia Be,06.02.2021
328,31,14.40,Kimberly Williams,JAM,03.11.88,Beograd,20.03.2022
329,31,14.40,Leyanis Pérez,CUB,10.01.02,Karlsruhe,27.01.2023
