,0,1,2,3,4,5,6,7,8
226,22,68.52,Oksana Kondratyeva,RUS,22.11.85,,Krasnodar,,23.02.2014
227,22,68.5,Mariya Bespalova,RUS,21.05.86,,Beijing,,21.05.2013
228,22,68.46,Zalina Marghieva,MDA,06.02.88,,Göteborg,,11.06.2011
229,22,68.46,Zalina Marghieva,MDA,06.02.88,,Berlin,,02.09.2012
230,23,68.38,Anna Bulgakova,RUS,17.01.88,,Cheboksary,,05.08.2015
231,23,68.37,Mihaela Melinte,ROU,27.03.75,,Sotteville-lès-Rou,n,03.07.2000
232,23,68.34,Oksana Menkova,BLR,28.03.82,,Mogilyov,,19.01.2013
233,23,68.33,Oksana Kondratyeva,RUS,22.11.85,,Zhukovskiy,,04.06.2016
234,23,68.31,Mariya Bespalova,RUS,21.05.86,,Sochi,,25.05.2013
235,23,68.27,Zalina Marghieva,MDA,06.02.88,,Rovereto,,13.09.2011
236,23,68.24,Gulfiya Agafonova,RUS,04.06.82,q,Moskva,,22.07.2013
237,23,68.22,Gulfiya Agafonova,RUS,04.06.82,,Warszawa,,19.09.2007
238,23,68.08,Katalin Divós,HUN,11.05.74,,Sevilla,,08.06.2001
