Jahr,Note,Bundesland,Anzahl,Anteil in Prozent
2007,3.8,HE,9,0.043949604453559915
2007,3.9,HE,2,0.00976657876745776
2007,4.0,HE,0,0.0
2007,1.0,HH,58,0.9118063197610439
2007,1.1,HH,44,0.6917151391290678
2007,1.2,HH,64,1.0061311114604623
2007,1.3,HH,69,1.084735104543311
2007,1.4,HH,81,1.2733846879421475
2007,1.5,HH,117,1.8393334381386575
2007,1.6,HH,156,2.4524445841848768
2007,1.7,HH,164,2.5782109731174345
2007,1.8,HH,206,3.2384845150133628
2007,1.9,HH,201,3.159880521930514
2007,2.0,HH,218,3.4271340984121994
2007,2.1,HH,254,3.9930828486087093
2007,2.2,HH,273,4.291778022323534
2007,2.3,HH,296,4.653356390504638
2007,2.4,HH,326,5.12498034900173
2007,2.5,HH,368,5.785253890897658
2007,2.6,HH,375,5.895299481213645
2007,2.7,HH,388,6.099669863229052
2007,2.8,HH,395,6.20971545354504
2007,2.9,HH,343,5.392233925483414
2007,3.0,HH,373,5.863857883980506
2007,3.1,HH,368,5.785253890897658
2007,3.2,HH,329,5.172142744851438
2007,3.3,HH,303,4.763401980820626
2007,3.4,HH,233,3.662946077660745
2007,3.5,HH,192,3.0183933343813867
2007,3.6,HH,117,1.8393334381386575
2007,3.7,HH,44,0.6917151391290678
2007,3.8,HH,5,0.07860399308284861
2007,3.9,HH,1,0.015720798616569723
2007,4.0,HH,0,0.0
2007,1.0,MV,69,1.0333982327392541
2007,1.1,MV,55,0.8237232289950577
2007,1.2,MV,82,1.2280964505017222
2007,1.3,MV,124,1.857121461734312
2007,1.4,MV,139,2.0817732514602367
2007,1.5,MV,192,2.8755429084918376
2007,1.6,MV,224,3.354800059907144
2007,1.7,MV,268,4.01377864310319
2007,1.8,MV,241,3.6094054215965254
2007,1.9,MV,299,4.478059008536768
2007,2.0,MV,287,4.298337576756028
2007,2.1,MV,321,4.807548300134791
2007,2.2,MV,372,5.571364385202935
2007,2.3,MV,356,5.3317358094952825
2007,2.4,MV,402,6.020667964654785
2007,2.5,MV,376,5.631271529129848
2007,2.6,MV,373,5.586341171184664
2007,2.7,MV,404,6.050621536618242
2007,2.8,MV,370,5.541410813239478
2007,2.9,MV,316,4.732664370226149
2007,3.0,MV,325,4.867455444061704
2007,3.1,MV,287,4.298337576756028
2007,3.2,MV,249,3.729219709450352
2007,3.3,MV,227,3.399730417852329
2007,3.4,MV,134,2.006889321551595
2007,3.5,MV,115,1.722330387898757
2007,3.6,MV,52,0.7787928710498727
2007,3.7,MV,15,0.2246517897259248
2007,3.8,MV,3,0.04493035794518496
2007,3.9,MV,0,0.0
2007,4.0,MV,0,0.0
2007,1.0,NI,131,0.47684915550378565
2007,1.1,NI,116,0.4222481071636575
2007,1.2,NI,179,0.6515725101921956
2007,1.3,NI,234,0.8517763541059988
2007,1.4,NI,277,1.0082993593476994
2007,1.5,NI,386,1.4050669772859639
2007,1.6,NI,446,1.6234711706464764
2007,1.7,NI,527,1.9183168316831682
2007,1.8,NI,615,2.238642981945253
2007,1.9,NI,737,2.682731508444962
2007,2.0,NI,811,2.9520966802562607
2007,2.1,NI,878,3.1959813628421667
2007,2.2,NI,990,3.6036691904484566
2007,2.3,NI,1123,4.087798485730926
2007,2.4,NI,1145,4.167880023296448
2007,2.5,NI,1356,4.935934769947583
2007,2.6,NI,1459,5.310861968549796
2007,2.7,NI,1551,5.645748398369249
2007,2.8,NI,1609,5.8568724519510775
2007,2.9,NI,1756,6.391962725684333
2007,3.0,NI,1717,6.25
2007,3.1,NI,1752,6.377402446126966
2007,3.2,NI,1786,6.501164822364589
2007,3.3,NI,1699,6.184478741991846
2007,3.4,NI,1433,5.216220151426907
2007,3.5,NI,1258,4.579207920792079
2007,3.6,NI,895,3.2578625509609784
2007,3.7,NI,471,1.7144729178800233
2007,3.8,NI,120,0.43680838672102507
2007,3.9,NI,15,0.05460104834012813
2007,4.0,NI,0,0.0
2007,1.0,NW,419,0.7238865277633807
2007,1.1,NW,361,0.6236826647316955
2007,1.2,NW,475,0.8206350851732835
2007,1.3,NW,700,1.2093569676237863
2007,1.4,NW,813,1.4045817352544832
2007,1.5,NW,989,1.708648629971321
2007,1.6,NW,1153,1.991983690957465
2007,1.7,NW,1395,2.410075671193117
2007,1.8,NW,1638,2.82989530423966
2007,1.9,NW,1675,2.8938184582426314
2007,2.0,NW,1872,3.2341660619881827
2007,2.1,NW,2041,3.5261393870287825
2007,2.2,NW,2383,4.116996648353547
2007,2.3,NW,2506,4.329497944093155
2007,2.4,NW,2549,4.403787014961473
2007,2.5,NW,2876,4.96872948412287
2007,2.6,NW,3041,5.253792197919906
2007,2.7,NW,3248,5.611416329774369
2007,2.8,NW,3293,5.689160706264469
2007,2.9,NW,3332,5.756539165889223
2007,3.0,NW,3277,5.661518261290211
2007,3.1,NW,3360,5.804913444594175
2007,3.2,NW,3304,5.708164887184272
2007,3.3,NW,3145,5.433468090252583
2007,3.4,NW,2705,4.673300853460488
2007,3.5,NW,2386,4.12217960678622
2007,3.6,NW,1737,3.0009329325178813
2007,3.7,NW,919,1.5877129332089424
2007,3.8,NW,254,0.43882381396634534
2007,3.9,NW,36,0.06219550119208044
2007,4.0,NW,0,0.0
2007,1.0,RP,87,0.6284764863107708
2007,1.1,RP,82,0.5923571480170483
2007,1.2,RP,107,0.7729538394856607
2007,1.3,RP,132,0.9535505309542729
2007,1.4,RP,183,1.321967781550242
2007,1.5,RP,222,1.603698620241277
2007,1.6,RP,275,1.9865636061547352
2007,1.7,RP,309,2.232175106552048
2007,1.8,RP,398,2.875099328180308
2007,1.9,RP,386,2.788412916275374
2007,2.0,RP,528,3.8142021238170916
2007,2.1,RP,515,3.7202918442534134
2007,2.2,RP,554,4.002022682944449
2007,2.3,RP,618,4.464350213104096
2007,2.4,RP,654,4.724409448818897
2007,2.5,RP,693,5.006140287509933
2007,2.6,RP,748,5.40345300874088
2007,2.7,RP,776,5.605721303185725
2007,2.8,RP,837,6.046377230369139
2007,2.9,RP,808,5.836885068265549
2007,3.0,RP,983,7.1010619085458355
2007,3.1,RP,811,5.858556671241783
2007,3.2,RP,830,5.995810156757928
2007,3.3,RP,729,5.266199523224735
2007,3.4,RP,536,3.8719930650870475
2007,3.5,RP,525,3.792530520840858
2007,3.6,RP,319,2.304413783139493
2007,3.7,RP,138,0.9968937369067399
2007,3.8,RP,36,0.2600592357148017
2007,3.9,RP,5,0.03611933829372246
2007,4.0,RP,19,0.13725348551614536
2007,1.0,SH,49,0.5308775731310943
2007,1.1,SH,31,0.3358613217768147
2007,1.2,SH,52,0.5633802816901409
2007,1.3,SH,90,0.9750812567713976
2007,1.4,SH,114,1.2351029252437704
2007,1.5,SH,155,1.6793066088840736
2007,1.6,SH,174,1.885157096424702
2007,1.7,SH,212,2.2968580715059588
2007,1.8,SH,225,2.4377031419284942
2007,1.9,SH,259,2.8060671722643553
2007,2.0,SH,326,3.531960996749729
2007,2.1,SH,366,3.965330444203684
2007,2.2,SH,390,4.225352112676056
2007,2.3,SH,444,4.810400866738895
2007,2.4,SH,461,4.994582881906825
2007,2.5,SH,493,5.341278439869989
2007,2.6,SH,543,5.882990249187432
2007,2.7,SH,613,6.641386782231852
2007,2.8,SH,600,6.500541711809317
2007,2.9,SH,560,6.067172264355363
2007,3.0,SH,557,6.034669555796317
2007,3.1,SH,587,6.359696641386782
2007,3.2,SH,542,5.872156013001083
2007,3.3,SH,471,5.102925243770314
2007,3.4,SH,331,3.5861321776814736
2007,3.5,SH,316,3.4236186348862407
2007,3.6,SH,167,1.80931744312026
2007,3.7,SH,81,0.8775731310942578
2007,3.8,SH,20,0.21668472372697725
2007,3.9,SH,0,0.0
2007,4.0,SH,1,0.010834236186348862
2007,1.0,SL,44,1.485984464707869
2007,1.1,SL,34,1.1482607227288077
2007,1.2,SL,27,0.9118541033434651
2007,1.3,SL,34,1.1482607227288077
2007,1.4,SL,53,1.789935832489024
2007,1.5,SL,63,2.127659574468085
2007,1.6,SL,63,2.127659574468085
2007,1.7,SL,71,2.397838568051334
2007,1.8,SL,101,3.4110097939885176
2007,1.9,SL,88,2.971968929415738
2007,2.0,SL,105,3.5460992907801416
2007,2.1,SL,135,4.5592705167173255
2007,2.2,SL,142,4.795677136102668
2007,2.3,SL,145,4.896994258696386
2007,2.4,SL,163,5.504896994258696
2007,2.5,SL,175,5.91016548463357
2007,2.6,SL,163,5.504896994258696
2007,2.7,SL,174,5.8763931104356635
2007,2.8,SL,185,6.247889226612631
2007,2.9,SL,149,5.032083755488011
2007,3.0,SL,190,6.416751097602162
2007,3.1,SL,166,5.606214116852414
2007,3.2,SL,174,5.8763931104356635
2007,3.3,SL,116,3.9175954069571093
2007,3.4,SL,87,2.9381965552178317
2007,3.5,SL,71,2.397838568051334
2007,3.6,SL,28,0.9456264775413712
2007,3.7,SL,14,0.4728132387706856
2007,3.8,SL,1,0.033772374197906116
2007,3.9,SL,0,0.0
2007,4.0,SL,0,0.0
2007,1.0,SN,138,0.8652037617554859
2007,1.1,SN,121,0.7586206896551724
2007,1.2,SN,155,0.9717868338557993
2007,1.3,SN,209,1.3103448275862069
2007,1.4,SN,287,1.7993730407523512
2007,1.5,SN,340,2.1316614420062696
2007,1.6,SN,433,2.7147335423197494
2007,1.7,SN,504,3.1598746081504703
2007,1.8,SN,567,3.554858934169279
2007,1.9,SN,609,3.8181818181818183
2007,2.0,SN,686,4.300940438871473
2007,2.1,SN,779,4.884012539184953
2007,2.2,SN,848,5.316614420062696
2007,2.3,SN,891,5.586206896551724
2007,2.4,SN,867,5.435736677115988
2007,2.5,SN,954,5.981191222570533
2007,2.6,SN,1007,6.313479623824452
2007,2.7,SN,979,6.137931034482759
2007,2.8,SN,963,6.037617554858934
2007,2.9,SN,976,6.1191222570532915
2007,3.0,SN,864,5.41692789968652
2007,3.1,SN,803,5.0344827586206895
2007,3.2,SN,731,4.58307210031348
2007,3.3,SN,582,3.6489028213166144
2007,3.4,SN,390,2.445141065830721
2007,3.5,SN,177,1.109717868338558
2007,3.6,SN,67,0.4200626959247649
2007,3.7,SN,21,0.13166144200626959
2007,3.8,SN,2,0.012539184952978056
2007,3.9,SN,0,0.0
2007,4.0,SN,0,0.0
2007,1.0,ST,137,0.9211941904249596
2007,1.1,ST,94,0.6320602474448628
2007,1.2,ST,172,1.1565357719203873
2007,1.3,ST,231,1.5532544378698225
2007,1.4,ST,300,2.0172135556750943
2007,1.5,ST,308,2.0710059171597632
2007,1.6,ST,392,2.63582571274879
2007,1.7,ST,475,3.1939214631522326
2007,1.8,ST,555,3.731845077998924
2007,1.9,ST,557,3.7452931683700914
2007,2.0,ST,634,4.263044647660032
2007,2.1,ST,696,4.679935449166218
2007,2.2,ST,705,4.740451855836471
2007,2.3,ST,824,5.540613232920926
2007,2.4,ST,823,5.533889187735341
2007,2.5,ST,832,5.594405594405594
2007,2.6,ST,920,6.1861215707369555
2007,2.7,ST,856,5.755782678859602
2007,2.8,ST,940,6.320602474448628
2007,2.9,ST,833,5.6011296395911785
2007,3.0,ST,817,5.49354491662184
2007,3.1,ST,750,5.043033889187735
2007,3.2,ST,676,4.545454545454546
2007,3.3,ST,550,3.698224852071006
2007,3.4,ST,404,2.7165142549757935
2007,3.5,ST,240,1.6137708445400754
2007,3.6,ST,113,0.7598171059709521
2007,3.7,ST,35,0.23534158149542764
2007,3.8,ST,3,0.02017213555675094
2007,3.9,ST,0,0.0
2007,4.0,ST,0,0.0
2007,1.0,TH,125,1.311234658554495
2007,1.1,TH,128,1.3427042903598028
2007,1.2,TH,159,1.6678904856813175
2007,1.3,TH,211,2.2133641036399876
2007,1.4,TH,239,2.5070806671561945
2007,1.5,TH,306,3.2099024441414037
2007,1.6,TH,346,3.629497534878842
2007,1.7,TH,396,4.15399139830064
2007,1.8,TH,411,4.311339557327179
2007,1.9,TH,435,4.563096611769642
2007,2.0,TH,428,4.48966747089059
2007,2.1,TH,497,5.213469002412672
2007,2.2,TH,497,5.213469002412672
2007,2.3,TH,522,5.475715934123571
2007,2.4,TH,530,5.559634952271058
2007,2.5,TH,575,6.031679429350676
2007,2.6,TH,536,5.6225742158816745
2007,2.7,TH,532,5.58061470680793
2007,2.8,TH,520,5.454736179586699
2007,2.9,TH,443,4.64701562991713
2007,3.0,TH,404,4.237910416448128
2007,3.1,TH,371,3.8917444665897407
2007,3.2,TH,314,3.293821462288891
2007,3.3,TH,243,2.549040176229938
2007,3.4,TH,177,1.8567082765131648
2007,3.5,TH,116,1.2168257631385713
2007,3.6,TH,52,0.5454736179586699
2007,3.7,TH,20,0.2097975453687192
2007,3.8,TH,0,0.0
2007,3.9,TH,0,0.0
2007,4.0,TH,0,0.0
2008,1.0,BB,124,1.0465901417960837
2008,1.1,BB,107,0.9031060094530723
2008,1.2,BB,180,1.5192437542201216
2008,1.3,BB,215,1.814652261985145
2008,1.4,BB,213,1.7977717758271439
2008,1.5,BB,329,2.776839972991222
2008,1.6,BB,367,3.0975692099932477
2008,1.7,BB,436,3.6799459824442944
2008,1.8,BB,497,4.194800810263335
2008,1.9,BB,490,4.13571910871033
2008,2.0,BB,488,4.11883862255233
2008,2.1,BB,528,4.4564483457123565
2008,2.2,BB,614,5.182309250506415
2008,2.3,BB,625,5.275151924375422
2008,2.4,BB,608,5.1316677920324105
2008,2.5,BB,643,5.4270762997974344
2008,2.6,BB,656,5.536799459824443
2008,2.7,BB,697,5.882849426063471
2008,2.8,BB,683,5.764686022957461
2008,2.9,BB,644,5.435516542876435
2008,3.0,BB,618,5.216070222822418
2008,3.1,BB,579,4.886900742741391
2008,3.2,BB,516,4.355165428764348
2008,3.3,BB,434,3.663065496286293
2008,3.4,BB,277,2.337947332883187
2008,3.5,BB,171,1.4432815665091154
2008,3.6,BB,89,0.7511816340310601
2008,3.7,BB,19,0.16036461850101283
2008,3.8,BB,1,0.008440243079000676
2008,3.9,BB,0,0.0
2008,4.0,BB,0,0.0
2008,1.0,BE,89,0.6440874222029237
2008,1.1,BE,85,0.6151396728904328
2008,1.2,BE,94,0.6802721088435374
2008,1.3,BE,147,1.0638297872340425
2008,1.4,BE,189,1.3677811550151975
2008,1.5,BE,286,2.069764075843103
2008,1.6,BE,297,2.1493703864524534
2008,1.7,BE,340,2.4605586915617312
2008,1.8,BE,416,3.010565928499059
2008,1.9,BE,486,3.517151541467651
2008,2.0,BE,483,3.4954407294832825
2008,2.1,BE,605,4.378347083514257
2008,2.2,BE,704,5.094803878998408
2008,2.3,BE,735,5.319148936170213
2008,2.4,BE,698,5.051382255029671
2008,2.5,BE,837,6.057316543638732
2008,2.6,BE,917,6.6362715298885515
2008,2.7,BE,882,6.382978723404255
2008,2.8,BE,890,6.440874222029238
2008,2.9,BE,764,5.529020118685772
2008,3.0,BE,802,5.804023737154436
2008,3.1,BE,758,5.485598494717036
2008,3.2,BE,689,4.9862498190765665
2008,3.3,BE,601,4.349399334201766
2008,3.4,BE,496,3.5895209147488782
2008,3.5,BE,294,2.127659574468085
2008,3.6,BE,168,1.21580547112462
2008,3.7,BE,58,0.41974236503111884
2008,3.8,BE,8,0.05789549862498191
2008,3.9,BE,0,0.0
2008,4.0,BE,0,0.0
2008,1.0,BW,767,1.7703813128981627
2008,1.1,BW,486,1.1217800757086143
2008,1.2,BW,657,1.5164804727172005
2008,1.3,BW,793,1.8303942387591174
2008,1.4,BW,922,2.1281506786077
2008,1.5,BW,1203,2.7767519157972487
2008,1.6,BW,1353,3.1229803342258333
2008,1.7,BW,1431,3.3030191118086973
2008,1.8,BW,1693,3.907764749330625
2008,1.9,BW,1787,4.124734558212538
2008,2.0,BW,1894,4.371710830024928
2008,2.1,BW,2167,5.001846551564952
2008,2.2,BW,2186,5.0457021512325735
2008,2.3,BW,2267,5.2326654971840085
2008,2.4,BW,2212,5.105715077093528
2008,2.5,BW,2562,5.913581386760225
2008,2.6,BW,2470,5.701227956790693
2008,2.7,BW,2434,5.618133136367833
2008,2.8,BW,2397,5.532730126488782
2008,2.9,BW,2155,4.974148278090666
2008,3.0,BW,2111,4.8725879420182805
2008,3.1,BW,1945,4.4894284922906476
2008,3.2,BW,1662,3.8362108761887175
2008,3.3,BW,1429,3.298402732896316
2008,3.4,BW,1034,2.3866678977010434
2008,3.5,BW,740,1.7080601975810175
2008,3.6,BW,393,0.9071184562828917
2008,3.7,BW,153,0.3531529867971563
2008,3.8,BW,20,0.046163789123811284
2008,3.9,BW,0,0.0
2008,4.0,BW,1,0.002308189456190564
2008,1.0,BY,351,1.0491391678622668
2008,1.1,BY,276,0.8249641319942611
2008,1.2,BY,359,1.0730511716881874
2008,1.3,BY,525,1.5692252510760403
2008,1.4,BY,617,1.8442132950741272
2008,1.5,BY,859,2.5675514108082256
2008,1.6,BY,967,2.890363462458154
2008,1.7,BY,1166,3.4851745576279294
2008,1.8,BY,1298,3.8797226207556195
2008,1.9,BY,1421,4.2473696795791485
2008,2.0,BY,1524,4.555236728837877
2008,2.1,BY,1682,5.027498804399809
2008,2.2,BY,1906,5.697034911525586
2008,2.3,BY,1984,5.930176948828312
2008,2.4,BY,1934,5.780726924916308
2008,2.5,BY,2123,6.3456480153036825
2008,2.6,BY,1998,5.972022955523673
2008,2.7,BY,2053,6.136417981826877
2008,2.8,BY,1879,5.616331898613104
2008,2.9,BY,1653,4.940817790530846
2008,3.0,BY,1561,4.66582974653276
2008,3.1,BY,1358,4.0590626494500235
2008,3.2,BY,1211,3.6196795791487326
2008,3.3,BY,964,2.8813964610234337
2008,3.4,BY,786,2.3493543758967
2008,3.5,BY,534,1.596126255380201
2008,3.6,BY,270,0.8070301291248206
2008,3.7,BY,139,0.41547106647537063
2008,3.8,BY,46,0.1374940219990435
2008,3.9,BY,6,0.017934002869440458
2008,4.0,BY,6,0.017934002869440458
2008,1.0,HB,42,1.5458225984541774
2008,1.1,HB,27,0.9937430990062569
2008,1.2,HB,25,0.9201324990798675
2008,1.3,HB,48,1.7666543982333456
2008,1.4,HB,63,2.318733897681266
2008,1.5,HB,62,2.281928597718071
2008,1.6,HB,77,2.834008097165992
2008,1.7,HB,110,4.048582995951417
2008,1.8,HB,113,4.158998895841001
2008,1.9,HB,104,3.827751196172249
2008,2.0,HB,128,4.711078395288921
2008,2.1,HB,121,4.4534412955465585
2008,2.2,HB,132,4.8582995951417
2008,2.3,HB,141,5.189547294810453
2008,2.4,HB,131,4.821494295178506
2008,2.5,HB,153,5.631210894368789
2008,2.6,HB,129,4.747883695252116
2008,2.7,HB,115,4.232609495767391
2008,2.8,HB,157,5.778432094221568
2008,2.9,HB,109,4.011777695988222
2008,3.0,HB,135,4.968715495031285
2008,3.1,HB,143,5.2631578947368425
2008,3.2,HB,131,4.821494295178506
2008,3.3,HB,109,4.011777695988222
2008,3.4,HB,87,3.202061096797939
2008,3.5,HB,69,2.5395656974604344
2008,3.6,HB,38,1.3986013986013985
2008,3.7,HB,11,0.4048582995951417
2008,3.8,HB,5,0.1840264998159735
2008,3.9,HB,2,0.0736105999263894
2008,4.0,HB,0,0.0
2008,1.0,HE,271,1.2731372733251902
2008,1.1,HE,166,0.7798553039556516
2008,1.2,HE,242,1.1368974913088414
2008,1.3,HE,334,1.5691064549469134
2008,1.4,HE,372,1.7476275486235084
2008,1.5,HE,495,2.3254721413135395
2008,1.6,HE,601,2.823452034200883
2008,1.7,HE,685,3.2180776096965142
2008,1.8,HE,766,3.5986094146387297
2008,1.9,HE,804,3.7771305083153246
2008,2.0,HE,898,4.2187353189890064
2008,2.1,HE,1007,4.730808982429766
2008,2.2,HE,1067,5.012684393498074
2008,2.3,HE,1099,5.163017946067838
2008,2.4,HE,1114,5.233486798834915
2008,2.5,HE,1253,5.886498167809828
2008,2.6,HE,1276,5.994550408719346
2008,2.7,HE,1277,5.999248332237151
2008,2.8,HE,1211,5.689185380062012
2008,2.9,HE,1130,5.308653575119797
2008,3.0,HE,1192,5.5999248332237155
2008,3.1,HE,1088,5.111340787371981
2008,3.2,HE,975,4.580475429860002
2008,3.3,HE,748,3.514046791318237
2008,3.4,HE,542,2.5462745466503804
2008,3.5,HE,400,1.8791694071220522
2008,3.6,HE,191,0.8973033919007799
2008,3.7,HE,66,0.3100629521751386
2008,3.8,HE,16,0.07516677628488208
2008,3.9,HE,0,0.0
2008,4.0,HE,0,0.0
2008,1.0,HH,55,0.9392076502732241
2008,1.1,HH,44,0.7513661202185792
2008,1.2,HH,59,1.0075136612021858
2008,1.3,HH,77,1.3148907103825136
2008,1.4,HH,96,1.639344262295082
2008,1.5,HH,121,2.066256830601093
2008,1.6,HH,141,2.4077868852459017
2008,1.7,HH,181,3.0908469945355193
2008,1.8,HH,179,3.056693989071038
2008,1.9,HH,175,2.9883879781420766
2008,2.0,HH,220,3.7568306010928962
2008,2.1,HH,260,4.439890710382514
2008,2.2,HH,242,4.132513661202186
2008,2.3,HH,305,5.208333333333333
2008,2.4,HH,274,4.6789617486338795
2008,2.5,HH,337,5.754781420765028
2008,2.6,HH,367,6.26707650273224
2008,2.7,HH,329,5.618169398907104
2008,2.8,HH,372,6.352459016393443
2008,2.9,HH,346,5.908469945355192
2008,3.0,HH,376,6.420765027322404
2008,3.1,HH,304,5.191256830601093
2008,3.2,HH,294,5.020491803278689
2008,3.3,HH,241,4.115437158469946
2008,3.4,HH,179,3.056693989071038
2008,3.5,HH,156,2.6639344262295084
2008,3.6,HH,91,1.5539617486338797
2008,3.7,HH,28,0.4781420765027322
2008,3.8,HH,7,0.11953551912568305
2008,3.9,HH,0,0.0
2008,4.0,HH,0,0.0
2008,1.0,MV,52,1.205657315093902
2008,1.1,MV,36,0.8346858335265477
2008,1.2,MV,56,1.2984001854857408
2008,1.3,MV,75,1.7389288198469743
2008,1.4,MV,74,1.7157431022490146
2008,1.5,MV,99,2.295386042198006
2008,1.6,MV,144,3.3387433341061907
2008,1.7,MV,151,3.501043357291908
2008,1.8,MV,193,4.474843496406214
2008,1.9,MV,186,4.312543473220496
2008,2.0,MV,197,4.567586366798053
2008,2.1,MV,252,5.842800834685834
2008,2.2,MV,256,5.935543705077672
2008,2.3,MV,269,6.236958033851148
2008,2.4,MV,259,6.005100857871551
2008,2.5,MV,277,6.422443774634825
2008,2.6,MV,255,5.912357987479712
2008,2.7,MV,258,5.981915140273592
2008,2.8,MV,257,5.958729422675632
2008,2.9,MV,205,4.75307210758173
2008,3.0,MV,183,4.242986320426617
2008,3.1,MV,165,3.8256434036633435
2008,3.2,MV,169,3.918386274055182
2008,3.3,MV,105,2.434500347785764
2008,3.4,MV,75,1.7389288198469743
2008,3.5,MV,41,0.9506144215163459
2008,3.6,MV,21,0.4869000695571528
2008,3.7,MV,2,0.04637143519591931
2008,3.8,MV,1,0.023185717597959656
2008,3.9,MV,0,0.0
2008,4.0,MV,0,0.0
2008,1.0,NI,115,0.4517244088302302
2008,1.1,NI,82,0.32209914368764236
2008,1.2,NI,145,0.5695655589598555
2008,1.3,NI,217,0.852384319270956
2008,1.4,NI,246,0.9662974310629272
2008,1.5,NI,327,1.2844685364129154
2008,1.6,NI,420,1.6497761018147536
2008,1.7,NI,505,1.9836593605153587
2008,1.8,NI,599,2.352894964254851
2008,1.9,NI,705,2.7692670280461935
2008,2.0,NI,764,3.00102128996779
2008,2.1,NI,840,3.2995522036295073
2008,2.2,NI,1016,3.9908869510566425
2008,2.3,NI,1124,4.415115091523293
2008,2.4,NI,1146,4.501531934951685
2008,2.5,NI,1292,5.075025532249195
2008,2.6,NI,1415,5.558174247780658
2008,2.7,NI,1456,5.71922381962448
2008,2.8,NI,1576,6.190588420142981
2008,2.9,NI,1545,6.068819231675701
2008,3.0,NI,1645,6.461623065441119
2008,3.1,NI,1646,6.465551103778773
2008,3.2,NI,1716,6.7405137874145655
2008,3.3,NI,1491,5.856705161442376
2008,3.4,NI,1290,5.067169455573886
2008,3.5,NI,1059,4.159792599575772
2008,3.6,NI,693,2.7221305679943435
2008,3.7,NI,306,1.2019797313221776
2008,3.8,NI,73,0.2867467986487548
2008,3.9,NI,4,0.015712153350616702
2008,4.0,NI,0,0.0
2008,1.0,NW,522,0.7563025210084033
2008,1.1,NW,417,0.6041727035641843
2008,1.2,NW,587,0.8504781222833961
2008,1.3,NW,797,1.1547377571718342
2008,1.4,NW,924,1.3387423935091278
2008,1.5,NW,1206,1.7473196175021732
2008,1.6,NW,1391,2.015357867284845
2008,1.7,NW,1650,2.3906114169805854
2008,1.8,NW,1896,2.747029846421327
2008,1.9,NW,2099,3.0411474934801506
2008,2.0,NW,2342,3.3932193567082005
2008,2.1,NW,2528,3.662706461895103
2008,2.2,NW,2830,4.100260793972762
2008,2.3,NW,2997,4.342219646479282
2008,2.4,NW,3060,4.433497536945813
2008,2.5,NW,3376,4.8913358446827
2008,2.6,NW,3707,5.3709069834830485
2008,2.7,NW,3699,5.359316140249203
2008,2.8,NW,3973,5.756302521008403
2008,2.9,NW,3971,5.753404810199942
2008,3.0,NW,3994,5.786728484497247
2008,3.1,NW,4110,5.9547957113880035
2008,3.2,NW,4131,5.985221674876847
2008,3.3,NW,3822,5.537525354969574
2008,3.4,NW,2999,4.345117357287743
2008,3.5,NW,2791,4.043755433207766
2008,3.6,NW,1865,2.702115328890177
2008,3.7,NW,1017,1.4734859461025789
2008,3.8,NW,261,0.37815126050420167
2008,3.9,NW,45,0.0651984931903796
2008,4.0,NW,13,0.01883512025499855
2008,1.0,RP,120,0.8191126279863481
2008,1.1,RP,76,0.5187713310580204
2008,1.2,RP,108,0.7372013651877133
2008,1.3,RP,155,1.0580204778156996
2008,1.4,RP,184,1.2559726962457338
2008,1.5,RP,224,1.52901023890785
2008,1.6,RP,283,1.931740614334471
2008,1.7,RP,339,2.3139931740614332
2008,1.8,RP,374,2.5529010238907848
2008,1.9,RP,389,2.6552901023890785
2008,2.0,RP,602,4.109215017064846
2008,2.1,RP,528,3.6040955631399316
2008,2.2,RP,611,4.170648464163823
2008,2.3,RP,698,4.764505119453925
2008,2.4,RP,647,4.416382252559727
2008,2.5,RP,750,5.1194539249146755
2008,2.6,RP,830,5.665529010238908
2008,2.7,RP,846,5.774744027303754
2008,2.8,RP,894,6.102389078498294
2008,2.9,RP,834,5.69283276450512
2008,3.0,RP,1031,7.037542662116041
2008,3.1,RP,832,5.679180887372014
2008,3.2,RP,842,5.747440273037543
2008,3.3,RP,850,5.802047781569966
2008,3.4,RP,567,3.8703071672354947
2008,3.5,RP,504,3.4402730375426622
2008,3.6,RP,311,2.1228668941979523
2008,3.7,RP,145,0.9897610921501706
