,0,1,2,3,4,5,6
284,19.0,4.7,Sandi Morris,USA,08.07.92,Omaha,01.08.2019
285,19.0,4.7,Alysha Newman,CAN,29.06.94,Bruxelles,06.09.2019
286,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,Bruxelles,06.09.2019
287,19.0,4.7,Anzhelika Sidorova,RUS,28.06.91,Bruxelles,06.09.2019
288,19.0,4.7,Jennifer Suhr,USA,06.02.82,Beckum,08.09.2019
289,19.0,4.7,Anzhelika Sidorova,RUS,28.06.91,Minsk,09.09.2019
290,19.0,4.7,Alysha Newman,CAN,29.06.94,Ad-Dawhah,29.09.2019
291,19.0,4.7,Holly Bradshaw,GBR,02.11.91,Ad-Dawhah,29.09.2019
292,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,Ad-Dawhah,29.09.2019
293,19.0,4.7,Anzhelika Sidorova,RUS,28.06.91,Ad-Dawhah,29.09.2019
294,19.0,4.7,Sandi Morris,USA,08.07.92,Ad-Dawhah,29.09.2019
295,19.0,4.7,Angelica Bengtsson,SWE,08.07.93,Ad-Dawhah,29.09.2019
296,19.0,4.7,Sandi Morris,USA,08.07.92,Piedmont,15.07.2020
297,19.0,4.7,Katie Moon,USA,13.06.91,Piedmont,15.07.2020
298,19.0,4.7,Katie Moon,USA,13.06.91,Marietta,18.07.2020
299,19.0,4.7,Anzhelika Sidorova,RUS,28.06.91,Moskva,16.08.2020
300,19.0,4.7,Nina Kennedy,AUS,05.04.97,Sydney,13.03.2021
301,19.0,4.7,Sandi Morris,USA,08.07.92,Austin,27.03.2021
302,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,Walnut,09.05.2021
303,19.0,4.7,Katie Moon,USA,13.06.91,Eugene,26.06.2021
304,19.0,4.7,Holly Bradshaw,GBR,02.11.91,Manchester,26.06.2021
305,19.0,4.7,Anzhelika Sidorova,RUS,28.06.91,Monaco,09.07.2021
306,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,Monaco,09.07.2021
307,19.0,4.7,Katie Moon,USA,13.06.91,Monaco,09.07.2021
308,19.0,4.7,Anzhelika Sidorova,RUS,28.06.91,Tokyo,05.08.2021
309,19.0,4.7,Holly Bradshaw,GBR,02.11.91,Tokyo,05.08.2021
310,19.0,4.7,Katie Moon,USA,13.06.91,Tokyo,05.08.2021
311,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,Tokyo,05.08.2021
312,19.0,4.7,Sandi Morris,USA,08.07.92,Roma,09.06.2022
313,19.0,4.7,Sandi Morris,USA,08.07.92,Eugene,24.06.2022
314,19.0,4.7,Sandi Morris,USA,08.07.92,Eugene,17.07.2022
315,19.0,4.7,Nina Kennedy,AUS,05.04.97,Eugene,17.07.2022
316,19.0,4.7,Katie Moon,USA,13.06.91,Eugene,17.07.2022
317,19.0,4.7,Anzhelika Sidorova,RUS,28.06.91,Moskva,19.07.2022
318,19.0,4.7,Anzhelika Sidorova,RUS,28.06.91,Moskva,23.07.2022
319,19.0,4.7,Anzhelika Sidorova,RUS,28.06.91,Cheboksary,02.08.2022
320,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,München,17.08.2022
321,19.0,4.7,Tina Sutej,SLO,07.11.88,München,17.08.2022
322,32.0,4.69,Yelena Isinbayeva,RUS,03.06.82,Birmingham,25.07.2004
323,32.0,4.68,Yelena Isinbayeva,RUS,03.06.82,London,08.08.2003
324,32.0,4.68,Yelena Isinbayeva,RUS,03.06.82,Berlin,14.06.2009
325,32.0,4.68,Monika Pyrek,POL,11.08.80,Berlin,14.06.2009
326,32.0,4.68,Silke Spiegelburg,GER,17.03.86,Praha,11.06.2012
